location,date,depth_group,value_ph,measurement_count_ph,value_dissolved_oxygen,measurement_count_dissolved_oxygen,value_difference,measurement_count_difference
WG,2017-11-08,Deep,8.0462427383848,45,2.258278669083531,45,5.787964069301269,0
WG,2017-12-14,Surface,8.639999999999999,10,5.987,10,2.6529999999999987,0
WG,2017-12-14,Mid-Depth,8.622,10,5.882,10,2.74,0
WG,2017-12-14,Lower Photic,8.589,10,5.908,10,2.681,0
WG,2017-12-14,Deep,7.932260555594031,45,3.0040657990580377,45,4.9281947565359925,0
WG,2018-01-11,Surface,9.188646601515742,10,5.852273698628558,10,3.3363729028871845,0
WG,2018-01-11,Mid-Depth,9.193047125651088,10,5.883674113461977,10,3.309373012189111,0
WG,2018-01-11,Lower Photic,9.191600206827491,10,5.9107995900430925,10,3.280800616784399,0
WG,2018-01-11,Deep,8.871241657853346,45,3.22001164160418,45,5.651230016249166,0
WG,2018-02-07,Surface,8.806040040315121,10,4.34516803886447,10,4.460872001450651,0
WG,2018-02-07,Mid-Depth,8.80870402539904,10,4.288265795796299,10,4.520438229602741,0
WG,2018-02-07,Lower Photic,8.805254868852725,10,4.289987634995143,10,4.515267233857582,0
WG,2018-02-07,Deep,8.700043258922967,45,3.115431773784375,45,5.584611485138593,0
WG,2018-02-28,Surface,8.911778057932503,10,6.2170413423031246,10,2.6947367156293787,0
WG,2018-02-28,Mid-Depth,8.822559694201512,10,5.772023957129335,10,3.0505357370721775,0
WG,2018-02-28,Lower Photic,8.688189376355597,10,4.434338876116003,10,4.253850500239594,0
WG,2018-02-28,Deep,8.565487871540979,45,3.471458456148865,45,5.094029415392114,0
WG,2018-03-15,Surface,8.964204625164797,10,6.780581413123107,10,2.18362321204169,0
WG,2018-03-15,Mid-Depth,8.913084795984542,10,6.46843717026029,10,2.4446476257242518,0
WG,2018-03-15,Lower Photic,8.68354576993531,10,4.615856420962792,10,4.067689348972519,0
WG,2018-03-15,Deep,8.532455027344055,45,3.2827894652428893,45,5.249665562101166,0
WG,2018-04-12,Surface,8.812434306790236,10,6.732023782607348,10,2.080410524182888,0
WG,2018-04-12,Mid-Depth,8.744980623013436,10,6.4796524224205045,10,2.265328200592932,0
WG,2018-04-12,Lower Photic,8.50623490160192,10,4.894428507818871,10,3.6118063937830485,0
WG,2018-04-12,Deep,8.288790874716044,45,3.11779067653402,45,5.171000198182024,0
WG,2018-05-16,Surface,8.834800176722519,10,7.242183498398146,10,1.5926166783243731,0
WG,2018-05-16,Mid-Depth,8.755889609679269,10,6.986013580628129,10,1.7698760290511393,0
WG,2018-05-16,Lower Photic,8.405504658526501,10,4.76328863699732,10,3.6422160215291814,0
WG,2018-05-16,Deep,8.14879072113943,45,2.902795057603273,45,5.245995663536158,0
WG,2018-06-13,Surface,8.894922060266014,10,7.107179308865369,10,1.7877427514006445,0
WG,2018-06-13,Mid-Depth,8.80778260868384,10,6.8786311910060025,10,1.9291514176778382,0
WG,2018-06-13,Lower Photic,8.39188942455836,10,4.780012895742966,10,3.6118765288153947,0
WG,2018-06-13,Deep,8.126708082971017,45,2.8230886691859083,45,5.303619413785109,0
WG,2018-07-18,Surface,8.787404465083487,10,6.663514730356104,10,2.123889734727383,0
WG,2018-07-18,Mid-Depth,8.781321852197678,10,6.6669133034274335,10,2.1144085487702444,0
WG,2018-07-18,Lower Photic,8.598498818166897,10,5.811918216023335,10,2.7865806021435624,0
WG,2018-07-18,Deep,8.103488685329587,45,2.6548236089825523,45,5.4486650763470355,0
WG,2018-08-16,Surface,8.931597092936489,10,7.07132838096292,10,1.8602687119735686,0
WG,2018-08-16,Mid-Depth,8.854244274579527,10,6.923956201988448,10,1.930288072591079,0
WG,2018-08-16,Lower Photic,8.741006905752704,10,6.374598097784571,10,2.3664088079681322,0
WG,2018-08-16,Deep,8.110182417452526,45,2.683954657462696,45,5.42622775998983,0
WG,2018-09-12,Surface,8.872369894426654,10,7.11155845838002,10,1.7608114360466347,0
WG,2018-09-12,Mid-Depth,8.860706455389023,10,7.047396101749375,10,1.8133103536396478,0
WG,2018-09-12,Lower Photic,8.647430481846197,10,5.833644685449135,10,2.8137857963970614,0
WG,2018-09-12,Deep,8.105604492324328,45,2.439486862941449,45,5.66611762938288,0
WG,2018-09-24,Surface,9.138806955172909,10,7.890863764370816,10,1.2479431908020926,0
WG,2018-09-24,Mid-Depth,9.008427667065387,10,7.7165475061026,10,1.291880160962787,0
WG,2018-09-24,Lower Photic,8.759699353237163,10,5.90495335495857,10,2.8547459982785934,0
WG,2018-09-24,Deep,8.146839849152448,45,2.5261544503257665,45,5.620685398826682,0
WG,2018-10-10,Surface,9.0904325552463,10,6.916278505594301,10,2.1741540496519995,0
WG,2018-10-10,Mid-Depth,9.00766368358028,10,6.873642042180867,10,2.1340216413994124,0
WG,2018-10-10,Lower Photic,8.954491502335165,10,6.768734049200917,10,2.185757453134247,0
WG,2018-10-10,Deep,8.124675893387725,45,2.44119682689747,45,5.683479066490254,0
WG,2018-11-14,Surface,8.985271202143707,10,6.958515133241346,10,2.026756068902361,0
WG,2018-11-14,Mid-Depth,8.937426442363133,10,6.867874773130128,10,2.0695516692330047,0
WG,2018-11-14,Lower Photic,8.845156362447568,10,6.326756347495588,10,2.51840001495198,0
WG,2018-11-14,Deep,7.9697223672735795,45,2.3936227483066586,45,5.576099618966921,0
WG,2018-12-12,Surface,8.303065721334471,10,6.390152017327416,10,1.9129137040070558,0
WG,2018-12-12,Mid-Depth,8.520287914546937,10,6.317218538698201,10,2.2030693758487363,0
WG,2018-12-12,Lower Photic,8.6412025873534,10,6.28837339013843,10,2.3528291972149695,0
WG,2018-12-12,Deep,8.106570512013265,45,3.634765883802407,45,4.471804628210858,0
WG,2019-02-12,Surface,8.571286853710538,10,7.385440942340173,10,1.1858459113703645,0
WG,2019-02-12,Mid-Depth,8.300986867478812,10,5.955,10,2.3459868674788122,0
WG,2019-02-12,Lower Photic,8.209760356480901,10,5.654999999999999,10,2.5547603564809016,0
WG,2019-02-12,Deep,7.853021008925985,45,5.008885093476591,45,2.844135915449394,0
WG,2019-03-12,Surface,8.902478246741978,10,7.507000000000001,10,1.3954782467419777,0
WG,2019-03-12,Mid-Depth,8.779690753113332,10,6.885,10,1.8946907531133323,0
WG,2019-03-12,Lower Photic,8.665521318729677,10,6.459999999999999,10,2.2055213187296783,0
WG,2019-03-12,Deep,8.1574787165582,45,3.0240837857458063,45,5.133394930812394,0
WG,2019-04-09,Surface,8.798153417690846,10,7.651999999999999,10,1.1461534176908472,0
WG,2019-04-09,Mid-Depth,8.461292977982193,10,7.312,10,1.149292977982193,0
WG,2019-04-09,Lower Photic,8.159625404180641,10,6.417,10,1.7426254041806413,0
WG,2019-04-09,Deep,7.659893567162646,45,3.167416624714825,45,4.492476942447821,0
WG,2019-05-14,Surface,8.84497714797563,10,7.229429806689749,10,1.6155473412858807,0
WG,2019-05-14,Mid-Depth,8.741453591997784,10,7.055025772506187,10,1.6864278194915974,0
WG,2019-05-14,Lower Photic,8.491738404416168,10,5.323263208732181,10,3.168475195683987,0
WG,2019-05-14,Deep,8.071818091695446,45,2.7002445316721526,45,5.371573560023293,0
WG,2019-06-12,Surface,8.917858428373615,10,7.477274777082345,10,1.44058365129127,0
WG,2019-06-12,Mid-Depth,8.83936611398773,10,7.377882382324995,10,1.4614837316627343,0
WG,2019-06-12,Lower Photic,8.49752288097419,10,5.0560649675067495,10,3.44145791346744,0
WG,2019-06-12,Deep,8.064815546006901,45,2.660313894270413,45,5.4045016517364886,0
WG,2019-07-12,Surface,8.842034298712592,10,6.844231508738932,10,1.9978027899736608,0
WG,2019-07-12,Mid-Depth,8.803504188748766,10,6.8247208862324245,10,1.9787833025163417,0
WG,2019-07-12,Lower Photic,8.568627280909777,10,5.360055346069111,10,3.2085719348406654,0
WG,2019-07-12,Deep,7.672046195157359,45,2.3959681700236963,45,5.276078025133662,0
WG,2019-08-13,Surface,8.802644649377635,10,7.013105894793597,10,1.7895387545840382,0
WG,2019-08-13,Mid-Depth,8.692933606072902,10,6.944410026474847,10,1.7485235795980554,0
WG,2019-08-13,Lower Photic,8.282729977214085,10,5.219049960083591,10,3.063680017130494,0
WG,2019-08-13,Deep,7.589112480457663,45,2.184097214797664,45,5.4050152656599995,0
WG,2019-09-10,Surface,8.933486518842503,10,7.090487292026113,10,1.8429992268163904,0
WG,2019-09-10,Mid-Depth,8.89230502750489,10,7.006731315513089,10,1.8855737119918006,0
WG,2019-09-10,Lower Photic,8.722138085666506,10,5.84104836284208,10,2.8810897228244263,0
WG,2019-09-10,Deep,7.880054827515336,45,1.9373676715130168,45,5.942687156002319,0
WG,2020-01-23,Surface,7.504081051502486,10,6.009065966005498,10,1.4950150854969877,0
WG,2020-01-23,Mid-Depth,7.245847279939471,10,5.92364712951096,10,1.322200150428511,0
WG,2020-01-23,Lower Photic,6.681804997894273,10,5.7783498634345145,10,0.9034551344597581,0
WG,2020-01-23,Deep,6.037252695327413,45,3.0275057246540693,45,3.0097469706733437,0
WG,2020-02-11,Surface,8.677658552477151,10,7.612865083003415,10,1.0647934694737362,0
WG,2020-02-11,Mid-Depth,8.529047027373851,10,7.548330807008661,10,0.9807162203651902,0
WG,2020-02-11,Lower Photic,8.154180453383793,10,6.589809071492167,10,1.5643713818916263,0
WG,2020-02-11,Deep,7.53375652024598,45,3.054420024627276,45,4.479336495618703,0
WG,2020-03-10,Surface,8.60301409535794,10,6.619955097793583,10,1.983058997564357,0
WG,2020-03-10,Mid-Depth,8.573959834267024,10,6.56294407187808,10,2.0110157623889435,0
WG,2020-03-10,Lower Photic,8.519452670754657,10,6.541149559623959,10,1.978303111130698,0
WG,2020-03-10,Deep,7.896631143798432,45,3.4964586290786657,45,4.400172514719767,0
WG,2020-04-14,Surface,8.810272733010722,10,7.340920976376859,10,1.4693517566338627,0
WG,2020-04-14,Mid-Depth,8.524301122848332,10,7.256236288049214,10,1.2680648347991177,0
WG,2020-04-14,Lower Photic,8.14024497401221,10,6.021179925326877,10,2.119065048685333,0
WG,2020-04-14,Deep,7.6762557188305856,45,2.984948691849219,45,4.691307026981367,0
WG,2020-05-12,Surface,8.8124337934006,10,7.204639068234149,10,1.6077947251664515,0
WG,2020-05-12,Mid-Depth,8.744103947630611,10,7.1667516045871,10,1.5773523430435112,0
WG,2020-05-12,Lower Photic,8.038677416258512,10,5.605201236938203,10,2.4334761793203086,0
WG,2020-05-12,Deep,7.353824916416557,45,2.692550473412465,45,4.661274443004093,0
WG,2020-06-09,Surface,8.757032901888799,10,7.288158161100884,10,1.468874740787915,0
WG,2020-06-09,Mid-Depth,8.701417776233553,10,7.307728301313203,10,1.3936894749203503,0
WG,2020-06-09,Lower Photic,8.066790301588194,10,5.71720711713442,10,2.349583184453774,0
WG,2020-06-09,Deep,7.46653127126974,45,2.5526649216966413,45,4.913866349573098,0
WG,2020-07-14,Surface,8.545085855216316,10,7.170999378372855,10,1.3740864768434609,0
WG,2020-07-14,Mid-Depth,8.212723151675192,10,7.110925940390122,10,1.1017972112850698,0
WG,2020-07-14,Lower Photic,7.685825209968283,10,5.376201093034214,10,2.309624116934069,0
WG,2020-07-14,Deep,7.233813517754665,45,2.275071850275298,45,4.958741667479368,0
WG,2020-08-11,Surface,8.566773074663923,10,7.007066196893708,10,1.559706877770215,0
WG,2020-08-11,Mid-Depth,8.249866307066606,10,6.95324418565569,10,1.2966221214109162,0
WG,2020-08-11,Lower Photic,7.796410817047748,10,5.292400187496341,10,2.5040106295514075,0
WG,2020-08-11,Deep,6.956110969710344,45,2.039178660461835,45,4.916932309248509,0
WG,2020-09-08,Surface,7.714140819645541,10,7.116922550839315,10,0.597218268806226,0
WG,2020-09-08,Mid-Depth,8.163620243498894,10,7.008759034249708,10,1.1548612092491854,0
WG,2020-09-08,Lower Photic,8.186307825278222,10,5.546512791018115,10,2.639795034260107,0
WG,2020-09-08,Deep,7.685453442940325,45,1.8821424155342896,45,5.8033110274060355,0
WG,2020-10-13,Surface,8.781402452356733,10,7.0717290640625965,10,1.7096733882941368,0
WG,2020-10-13,Mid-Depth,8.407395839609755,10,7.031383721253212,10,1.3760121183565435,0
WG,2020-10-13,Lower Photic,7.961944237099165,10,5.545313840954361,10,2.4166303961448037,0
WG,2020-10-13,Deep,7.053964029075459,45,1.7503744501688712,45,5.303589578906588,0
WG,2020-11-10,Surface,8.70231031477591,10,6.870830343796745,10,1.8314799709791663,0
WG,2020-11-10,Mid-Depth,8.295228433579396,10,6.807354610747066,10,1.4878738228323298,0
WG,2020-11-10,Lower Photic,7.907306151917351,10,6.6143137791111855,10,1.2929923728061654,0
WG,2020-11-10,Deep,6.902107334685049,45,2.008318284888513,45,4.893789049796536,0
WG,2020-12-08,Surface,8.715629423090268,10,6.758705739324187,10,1.9569236837660817,0
WG,2020-12-08,Mid-Depth,8.381011983755988,10,6.641951586000866,10,1.7390603977551216,0
WG,2020-12-08,Lower Photic,8.083289881933986,10,6.541679117433397,10,1.5416107645005894,0
WG,2020-12-08,Deep,7.377054459419278,45,2.4625732074159834,45,4.914481252003295,0
WG,2021-01-19,Surface,6.997165560776551,10,6.852006877827594,10,0.14515868294895728,0
WG,2021-01-19,Mid-Depth,7.023097365873913,10,6.775991738367614,10,0.24710562750629972,0
WG,2021-01-19,Lower Photic,7.06333559283302,10,6.749755340497669,10,0.3135802523353517,0
WG,2021-01-19,Deep,6.997511141617319,45,3.145184141704711,45,3.852326999912608,0
WG,2021-02-16,Surface,8.801249428853644,10,7.37048810125313,10,1.4307613276005142,0
WG,2021-02-16,Mid-Depth,8.514308272782097,10,7.128881336950572,10,1.385426935831525,0
WG,2021-02-16,Lower Photic,8.194097962312876,10,6.232941272316317,10,1.9611566899965585,0
WG,2021-02-16,Deep,7.707691148704315,45,3.0237277252377983,45,4.683963423466517,0
WG,2021-03-16,Surface,8.680584282638547,10,7.065317854308374,10,1.6152664283301732,0
WG,2021-03-16,Mid-Depth,8.625507817582053,10,6.853435267052184,10,1.7720725505298685,0
WG,2021-03-16,Lower Photic,8.584391392089097,10,6.412459906178929,10,2.171931485910168,0
WG,2021-03-16,Deep,7.994843053021222,45,3.2076174312463044,45,4.787225621774917,0
WG,2021-04-13,Surface,8.673562904738992,10,7.577164557040066,10,1.0963983476989254,0
WG,2021-04-13,Mid-Depth,8.629722610042215,10,7.30043300761548,10,1.3292896024267353,0
WG,2021-04-13,Lower Photic,8.552487291354534,10,6.382362236250761,10,2.1701250551037736,0
WG,2021-04-13,Deep,8.072853504609823,45,3.1152860331106984,45,4.957567471499124,0
WG,2021-05-11,Surface,8.746356567651521,10,7.226700355337906,10,1.519656212313615,0
WG,2021-05-11,Mid-Depth,8.717519427792519,10,6.980326158953099,10,1.7371932688394196,0
WG,2021-05-11,Lower Photic,8.633565278346717,10,6.064603736171292,10,2.5689615421754253,0
WG,2021-05-11,Deep,8.088918292883308,45,2.955726391253949,45,5.13319190162936,0
WG,2021-06-08,Surface,8.825553189791135,10,7.248931281985511,10,1.5766219078056238,0
WG,2021-06-08,Mid-Depth,8.363169561028341,10,7.018452698105295,10,1.344716862923046,0
WG,2021-06-08,Lower Photic,7.789507138322492,10,5.5666308842307135,10,2.222876254091778,0
WG,2021-06-08,Deep,6.95256784856814,45,2.807716410977076,45,4.144851437591065,0
WG,2021-07-13,Surface,8.739777877553797,10,7.167915175297921,10,1.571862702255876,0
WG,2021-07-13,Mid-Depth,8.468571358014142,10,6.936114190002312,10,1.5324571680118293,0
WG,2021-07-13,Lower Photic,7.772596391364109,10,4.84521835624394,10,2.927378035120169,0
WG,2021-07-13,Deep,7.237512983268808,45,2.6276848615950894,45,4.6098281216737185,0
WG,2021-08-10,Surface,8.690364522263575,10,7.282955678538395,10,1.4074088437251806,0
WG,2021-08-10,Mid-Depth,7.987918417935395,10,7.245259917773231,10,0.7426585001621646,0
WG,2021-08-10,Lower Photic,7.423299336426488,10,5.531802538980738,10,1.8914967974457495,0
WG,2021-08-10,Deep,6.517413550243439,45,2.4376804932764613,45,4.079733056966978,0
WG,2021-09-07,Surface,8.196666626045474,10,7.229522936686483,10,0.9671436893589904,0
WG,2021-09-07,Mid-Depth,8.421998204950949,10,7.123870050046729,10,1.2981281549042203,0
WG,2021-09-07,Lower Photic,8.07756336471791,10,5.800044781827292,10,2.277518582890618,0
WG,2021-09-07,Deep,7.28514096770922,45,2.215637514825828,45,5.069503452883392,0
WG,2021-10-12,Surface,8.863202158817804,10,7.301128828908301,10,1.562073329909503,0
WG,2021-10-12,Mid-Depth,8.778721303344213,10,7.177994751970564,10,1.6007265513736488,0
WG,2021-10-12,Lower Photic,8.275466167895365,10,5.997062786891467,10,2.2784033810038977,0
WG,2021-10-12,Deep,7.125212286798258,45,2.091074089689788,45,5.03413819710847,0
WG,2021-11-09,Surface,8.607801536250866,10,6.740236143683393,10,1.8675653925674736,0
WG,2021-11-09,Mid-Depth,8.48177146773552,10,6.6478247789208655,10,1.8339466888146543,0
WG,2021-11-09,Lower Photic,8.059082955148689,10,6.013791982159088,10,2.0452909729896014,0
WG,2021-11-09,Deep,7.3725106252634305,45,1.957579220878748,45,5.414931404384682,0
WG,2021-12-07,Surface,8.115892792607697,10,6.920442736798672,10,1.195450055809025,0
WG,2021-12-07,Mid-Depth,8.309365851709847,10,6.882215352651359,10,1.427150499058488,0
WG,2021-12-07,Lower Photic,8.401130661935873,10,6.802772434461114,10,1.5983582274747592,0
WG,2021-12-07,Deep,7.983097128270661,45,2.8482967827176564,45,5.134800345553004,0
WG,2022-01-18,Surface,8.623081658630095,10,6.878476075080256,10,1.7446055835498395,0
WG,2022-01-18,Mid-Depth,8.500517431705495,10,6.816049052444788,10,1.6844683792607071,0
WG,2022-01-18,Lower Photic,8.300547438249717,10,6.776602634802148,10,1.523944803447569,0
WG,2022-01-18,Deep,7.695488342850644,45,3.1765875823401006,45,4.518900760510544,0
WG,2022-02-08,Surface,8.391703695155822,10,6.440316666841075,10,1.9513870283147474,0
WG,2022-02-08,Mid-Depth,8.260942547438685,10,6.381713722550627,10,1.8792288248880578,0
WG,2022-02-08,Lower Photic,7.991709997366965,10,6.362516247975532,10,1.6291937493914332,0
WG,2022-02-08,Deep,7.44706938617789,45,3.283359573208793,45,4.163709812969097,0
WG,2022-03-08,Surface,7.1986536395446326,10,7.424582611545229,10,-0.22592897200059614,0
WG,2022-03-08,Mid-Depth,7.184970355853496,10,7.164004275947451,10,0.020966079906044932,0
WG,2022-03-08,Lower Photic,7.208526638952037,10,6.675901000997537,10,0.5326256379545002,0
WG,2022-03-08,Deep,6.879807337218124,45,4.060878505993252,45,2.8189288312248717,0
WG,2022-04-05,Surface,8.656088695601358,10,7.156726438433705,10,1.499362257167653,0
WG,2022-04-05,Mid-Depth,8.210337938033438,10,7.063446306469333,10,1.1468916315641051,0
WG,2022-04-05,Lower Photic,7.911610058636538,10,6.414962863749125,10,1.4966471948874132,0
WG,2022-04-05,Deep,7.365040690577305,45,3.005345752650933,45,4.359694937926372,0
WG,2022-05-10,Surface,8.71959278048529,10,7.413255927014662,10,1.3063368534706274,0
WG,2022-05-10,Mid-Depth,8.342893220772613,10,7.400860791036907,10,0.9420324297357059,0
WG,2022-05-10,Lower Photic,7.929264915530983,10,5.946715296574576,10,1.9825496189564076,0
WG,2022-05-10,Deep,7.266301494561045,45,2.7698070298041464,45,4.496494464756898,0
WG,2022-06-14,Surface,8.827581182242609,10,7.274676246021258,10,1.552904936221351,0
WG,2022-06-14,Mid-Depth,8.49039983109451,10,7.1753505064511405,10,1.31504932464337,0
WG,2022-06-14,Lower Photic,8.06280806522032,10,5.84482446686934,10,2.2179835983509806,0
WG,2022-06-14,Deep,7.203650169421597,45,2.562967740663082,45,4.640682428758515,0
WG,2022-07-12,Surface,8.740346535250195,10,7.196972857123508,10,1.5433736781266871,0
WG,2022-07-12,Mid-Depth,8.517802182735585,10,7.144872276084032,10,1.3729299066515521,0
WG,2022-07-12,Lower Photic,8.165926580822862,10,6.011757592444637,10,2.154168988378226,0
WG,2022-07-12,Deep,7.16631435623558,45,2.351681121059916,45,4.814633235175664,0
WG,2022-08-09,Surface,8.740958363619107,10,7.046548124626495,10,1.694410238992612,0
WG,2022-08-09,Mid-Depth,8.45855868169286,10,7.003327405144208,10,1.4552312765486528,0
WG,2022-08-09,Lower Photic,7.980266685624679,10,6.276434539725589,10,1.7038321458990904,0
WG,2022-08-09,Deep,6.9659555530442265,45,2.2831675556269886,45,4.682787997417238,0
WG,2022-09-06,Surface,8.537675544295027,10,7.427254032418356,10,1.1104215118766714,0
WG,2022-09-06,Mid-Depth,8.366625426167506,10,7.400979166401974,10,0.9656462597655313,0
WG,2022-09-06,Lower Photic,7.925655806855372,10,6.116851702180153,10,1.808804104675219,0
WG,2022-09-06,Deep,6.954056609630209,45,2.026514222715474,45,4.927542386914735,0
WG,2022-10-18,Surface,8.85473280522365,10,7.216991368610286,10,1.6377414366133642,0
WG,2022-10-18,Mid-Depth,8.748367715445616,10,7.120013567917629,10,1.628354147527987,0
WG,2022-10-18,Lower Photic,8.398946736700506,10,6.391990796454907,10,2.0069559402455983,0
WG,2022-10-18,Deep,7.216008060511581,45,1.8555019868897349,45,5.360506073621846,0
WG,2022-11-08,Surface,8.19861374790744,10,7.209197224445541,10,0.9894165234618999,0
WG,2022-11-08,Mid-Depth,8.357656131808561,10,7.11318092344608,10,1.2444752083624806,0
WG,2022-11-08,Lower Photic,8.29436370285861,10,6.705340252761829,10,1.5890234500967804,0
WG,2022-11-08,Deep,7.505827486304276,45,1.792862226982463,45,5.7129652593218125,0
WG,2022-12-06,Surface,8.398409873892513,10,6.511771525404693,10,1.8866383484878204,0
WG,2022-12-06,Mid-Depth,8.289093801489392,10,6.381686514272364,10,1.9074072872170271,0
WG,2022-12-06,Lower Photic,8.02110585439318,10,6.363338093562627,10,1.6577677608305539,0
WG,2022-12-06,Deep,7.192662004620691,45,2.800734808335158,45,4.391927196285533,0
WG,2023-01-17,Surface,8.477310471684161,10,6.592148399180625,10,1.8851620725035358,0
WG,2023-01-17,Mid-Depth,8.25348453561931,10,6.537165576608009,10,1.7163189590113,0
WG,2023-01-17,Lower Photic,8.044298667044782,10,6.439611763713806,10,1.6046869033309754,0
WG,2023-01-17,Deep,7.126083309395447,45,3.1087997914468835,45,4.017283517948564,0
WG,2023-02-14,Surface,7.940843013756075,10,6.03250191013713,10,1.9083411036189446,0
WG,2023-02-14,Mid-Depth,7.6756751317400305,10,5.894779720276981,10,1.7808954114630495,0
WG,2023-02-14,Lower Photic,7.349327423513567,10,5.505836002191009,10,1.8434914213225584,0
WG,2023-02-14,Deep,6.5249356769806015,45,2.926832792413246,45,3.5981028845673557,0
WG,2023-03-14,Surface,8.5623170498,10,7.309642460000001,10,1.2526745897999998,0
WG,2023-03-14,Mid-Depth,8.1688882982,10,7.127664853000001,10,1.0412234452,0
WG,2023-03-14,Lower Photic,7.6114156353,10,5.6922322819,10,1.9191833534000002,0
WG,2023-03-14,Deep,6.909962220031745,45,2.880858304726454,45,4.02910391530529,0
WG,2023-04-11,Surface,8.733216583034089,10,7.03316770343925,10,1.7000488795948394,0
WG,2023-04-11,Mid-Depth,8.370223012371095,10,6.971184855771625,10,1.3990381565994703,0
WG,2023-04-11,Lower Photic,7.905931835078168,10,6.134145512728665,10,1.7717863223495032,0
WG,2023-04-11,Deep,7.231854310134958,45,2.723904782288887,45,4.507949527846071,0
WG,2023-05-09,Surface,8.314704991407893,10,7.428700809518669,10,0.8860041818892244,0
WG,2023-05-09,Mid-Depth,7.981458922775817,10,7.363733683753351,10,0.6177252390224659,0
WG,2023-05-09,Lower Photic,7.573227584378943,10,6.089374067277097,10,1.4838535171018457,0
WG,2023-05-09,Deep,6.542717019655792,45,2.4251273300651404,45,4.117589689590652,0
WG,2023-06-13,Surface,8.627845232820892,10,7.288310030403705,10,1.3395352024171867,0
WG,2023-06-13,Mid-Depth,8.656082157678362,10,7.271222545151535,10,1.384859612526827,0
WG,2023-06-13,Lower Photic,8.359110382202845,10,5.608636937888197,10,2.7504734443146477,0
WG,2023-06-13,Deep,7.305530793818577,45,2.188734021181704,45,5.116796772636873,0
WG,2023-07-18,Surface,8.517386237579199,10,7.127888784727501,10,1.389497452851698,0
WG,2023-07-18,Mid-Depth,8.463744779329735,10,7.035389101609468,10,1.4283556777202673,0
WG,2023-07-18,Lower Photic,8.112662221838209,10,5.629514530189132,10,2.4831476916490764,0
WG,2023-07-18,Deep,6.915529627378728,45,1.9674108258526268,45,4.9481188015261015,0
WG,2023-08-16,Surface,8.464826078296005,10,7.270920659066502,10,1.1939054192295027,0
WG,2023-08-16,Mid-Depth,8.326758118019132,10,7.231524805255025,10,1.0952333127641074,0
WG,2023-08-16,Lower Photic,7.84223971389752,10,5.293015262007037,10,2.549224451890483,0
WG,2023-08-16,Deep,6.6148653917547,45,1.7955975156177093,45,4.8192678761369905,0
WG,2023-09-05,Surface,8.50477034953144,10,7.382138229383791,10,1.1226321201476495,0
WG,2023-09-05,Mid-Depth,8.132878302588614,10,7.318839331736392,10,0.8140389708522218,0
WG,2023-09-05,Lower Photic,7.927354062703438,10,6.123765857560941,10,1.8035882051424972,0
WG,2023-09-05,Deep,6.694320276885241,45,1.6173097406711874,45,5.077010536214054,0
WG,2023-10-18,Surface,9.354221576663708,10,7.274266141172743,10,2.079955435490965,0
WG,2023-10-18,Mid-Depth,9.634093778512971,10,7.415781018330032,10,2.2183127601829398,0
WG,2023-10-18,Lower Photic,9.54965185371386,10,6.005601123643365,10,3.544050730070494,0
WG,2023-10-18,Deep,8.924481189031017,45,1.679575643559969,45,7.244905545471048,0
WG,2023-11-14,Surface,8.421613848181227,10,6.62229102713413,10,1.799322821047097,0
WG,2023-11-14,Mid-Depth,8.403934746511464,10,6.5209503840688425,10,1.8829843624426212,0
WG,2023-11-14,Lower Photic,7.6224134940291774,10,6.477222770705093,10,1.1451907233240846,0
WG,2023-11-14,Deep,6.930293587944912,45,1.8449077187595628,45,5.085385869185349,0
WG,2023-12-05,Surface,8.664454196651231,10,6.907667143567356,10,1.7567870530838752,0
WG,2023-12-05,Mid-Depth,8.524819796654207,10,6.6826118189225125,10,1.842207977731694,0
WG,2023-12-05,Lower Photic,8.223436242749717,10,6.656891686298724,10,1.5665445564509923,0
WG,2023-12-05,Deep,6.988360546210477,45,2.0610149540278515,45,4.9273455921826255,0
WP,2014-02-26,Surface,8.586553146262139,10,7.922,10,0.664553146262139,0
WP,2014-02-26,Mid-Depth,8.373181254153582,10,6.487,10,1.8861812541535823,0
WP,2014-02-26,Lower Photic,8.200243818058953,10,5.487,10,2.7132438180589524,0
WP,2014-02-26,Deep,7.858827659275434,28,4.343876464631824,28,3.5149511946436096,0
WP,2014-03-26,Surface,8.556000000000001,10,7.322500000000001,10,1.2335000000000003,0
WP,2014-03-26,Mid-Depth,8.569999999999999,10,7.313000000000001,10,1.256999999999998,0
WP,2014-03-26,Lower Photic,8.512,10,6.855500000000001,10,1.6564999999999994,0
WP,2014-03-26,Deep,8.16093792737654,28,4.624587824101312,28,3.536350103275229,0
WP,2014-04-22,Surface,8.688804552455554,10,7.029259034210144,10,1.6595455182454106,0
WP,2014-04-22,Mid-Depth,8.686000000000002,10,7.074000000000001,10,1.612000000000001,0
WP,2014-04-22,Lower Photic,8.652,10,7.059,10,1.592999999999999,0
WP,2014-04-22,Deep,8.236051220089548,28,4.582334614440917,28,3.653716605648631,0
WP,2014-06-24,Surface,8.539999999999997,10,7.07,10,1.469999999999997,0
WP,2014-06-24,Mid-Depth,8.864,10,7.086999999999999,10,1.777000000000002,0
WP,2014-06-24,Lower Photic,8.548,10,6.412999999999999,10,2.1350000000000007,0
WP,2014-06-24,Deep,7.949897358860165,28,3.303345421423143,28,4.646551937437022,0
