location,date,depth_group,value_temp,measurement_count_temp,value_chlorophyll_a,measurement_count_chlorophyll_a,value_difference,measurement_count_difference
WG,2018-05-16,Lower Photic,21.194329930567147,10,1.763338188712868,10,19.430991741854278,0
WG,2018-05-16,Deep,20.34019488499996,45,0.7125668472878567,45,19.627628037712103,0
WG,2018-06-13,Surface,23.58063616343097,10,0.8626307366458121,10,22.718005426785158,0
WG,2018-06-13,Mid-Depth,23.186742343956347,10,1.177996982823793,10,22.008745361132554,0
WG,2018-06-13,Lower Photic,21.46602433444124,10,1.3811038640156752,10,20.084920470425565,0
WG,2018-06-13,Deep,20.397576265715088,45,0.6771712685928633,45,19.720404997122223,0
WG,2018-07-18,Surface,22.38932945812005,10,1.103682995263243,10,21.285646462856807,0
WG,2018-07-18,Mid-Depth,22.39276811095322,10,1.158706919439914,10,21.234061191513305,0
WG,2018-07-18,Lower Photic,21.929362049483338,10,1.6992423959024023,10,20.230119653580935,0
WG,2018-07-18,Deep,20.398134801154768,45,0.7345810962997453,45,19.663553704855023,0
WG,2018-08-16,Surface,23.3568156965777,10,0.7164284585515958,10,22.640387238026104,0
WG,2018-08-16,Mid-Depth,23.1650871912624,10,0.9576136825193212,10,22.20747350874308,0
WG,2018-08-16,Lower Photic,22.50972301095203,10,1.7155247094586472,10,20.79419830149338,0
WG,2018-08-16,Deep,20.58341089202617,45,0.9308175386726414,45,19.652593353353527,0
WG,2018-09-12,Surface,23.830470569214363,10,0.9828219941238664,10,22.847648575090496,0
WG,2018-09-12,Mid-Depth,23.65538617092249,10,1.244304555678802,10,22.41108161524369,0
WG,2018-09-12,Lower Photic,22.633293977358257,10,1.6255408002951213,10,21.007753177063137,0
WG,2018-09-12,Deep,20.47286457902727,45,0.7914040647012093,45,19.681460514326062,0
WG,2018-09-24,Surface,23.85313504047441,10,2.100122293977437,10,21.75301274649697,0
WG,2018-09-24,Mid-Depth,23.71903665096578,10,1.8359173344129889,10,21.88311931655279,0
WG,2018-09-24,Lower Photic,22.94217542807638,10,0.9773544866432397,10,21.96482094143314,0
WG,2018-09-24,Deep,20.62646118339382,45,0.5308048132245167,45,20.0956563701693,0
WG,2018-10-10,Surface,23.02549204861018,10,8.29949773003855,10,14.72599431857163,0
WG,2018-10-10,Mid-Depth,23.03362353882774,10,5.5764417691017885,10,17.457181769725953,0
WG,2018-10-10,Lower Photic,22.99035174933568,10,4.6209177885035375,10,18.369433960832144,0
WG,2018-10-10,Deep,20.666799208071456,45,0.779837605799785,45,19.886961602271672,0
WG,2018-11-14,Surface,22.82577535180112,10,2.588485818361907,10,20.237289533439213,0
WG,2018-11-14,Mid-Depth,22.72278104332662,10,3.4383459253459128,10,19.284435117980706,0
WG,2018-11-14,Lower Photic,22.59035971026043,10,3.149022442961131,10,19.4413372672993,0
WG,2018-11-14,Deep,20.73229857381504,45,0.7202623510805757,45,20.012036222734466,0
WG,2018-12-12,Surface,21.595873508884928,10,2.051809134005416,10,19.54406437487951,0
WG,2018-12-12,Mid-Depth,21.60805269451639,10,2.2850109864382544,10,19.323041708078136,0
WG,2018-12-12,Lower Photic,21.60981186166937,10,2.316225638171124,10,19.293586223498245,0
WG,2018-12-12,Deep,20.82025208602122,45,1.069816862443678,45,19.750435223577544,0
WG,2019-02-12,Surface,20.6648197494572,10,2.9635680663467947,10,17.701251683110407,0
WG,2019-02-12,Mid-Depth,20.57600170435297,10,1.903353927841752,10,18.672647776511216,0
WG,2019-02-12,Lower Photic,20.55493987314021,10,1.861825141635488,10,18.69311473150472,0
WG,2019-02-12,Deep,20.40386392619124,45,1.313565284912954,45,19.090298641278284,0
WG,2019-03-12,Surface,21.48788778287119,10,3.096689599282983,10,18.39119818358821,0
WG,2019-03-12,Mid-Depth,21.09021063704976,10,3.146622887345037,10,17.943587749704726,0
WG,2019-03-12,Lower Photic,20.88024409187492,10,1.528408365890563,10,19.35183572598436,0
WG,2019-03-12,Deep,20.430704843299072,45,0.6398471363064939,45,19.79085770699258,0
WG,2019-04-09,Surface,22.11172467388945,10,2.7508672427344933,10,19.360857431154958,0
WG,2019-04-09,Mid-Depth,21.53079336229225,10,3.5923097190398527,10,17.938483643252397,0
WG,2019-04-09,Lower Photic,21.09763815499557,10,1.618225434679383,10,19.479412720316184,0
WG,2019-04-09,Deep,20.497100016520072,45,0.5523430961478912,45,19.944756920372182,0
WG,2019-05-14,Surface,23.7159759008314,10,1.1688695104480158,10,22.547106390383384,0
WG,2019-05-14,Mid-Depth,23.05813025414588,10,1.15164208882869,10,21.90648816531719,0
WG,2019-05-14,Lower Photic,21.50459209730461,10,1.107324742584661,10,20.397267354719947,0
WG,2019-05-14,Deep,20.510243279876747,45,0.4724304476331874,45,20.03781283224356,0
WG,2019-06-12,Surface,23.896194270596528,10,0.8419867776592213,10,23.054207492937305,0
WG,2019-06-12,Mid-Depth,23.62376786736806,10,1.1155937356856305,10,22.508174131682427,0
WG,2019-06-12,Lower Photic,21.63439518829778,10,1.4955793408602591,10,20.13881584743752,0
WG,2019-06-12,Deep,20.564805072132515,45,0.5373903440602407,45,20.027414728072273,0
WG,2019-07-12,Surface,23.423865509862843,10,1.370242450252132,10,22.05362305961071,0
WG,2019-07-12,Mid-Depth,23.4363732449368,10,1.44004687596207,10,21.996326368974728,0
WG,2019-07-12,Lower Photic,22.25499475928802,10,2.369443608648647,10,19.885551150639373,0
WG,2019-07-12,Deep,20.567886151402817,45,0.7375168930875216,45,19.830369258315294,0
WG,2019-08-13,Surface,23.73191733349412,10,1.18029483199129,10,22.55162250150283,0
WG,2019-08-13,Mid-Depth,23.685560191062617,10,1.3665641128835009,10,22.318996078179115,0
WG,2019-08-13,Lower Photic,22.52034574289154,10,2.18752485817782,10,20.33282088471372,0
WG,2019-08-13,Deep,20.591689788860563,45,0.7008539284150977,45,19.890835860445467,0
WG,2019-09-10,Surface,23.88658508405673,10,0.9874034629211356,10,22.899181621135593,0
WG,2019-09-10,Mid-Depth,23.870456532341272,10,1.1965765860352398,10,22.673879946306034,0
WG,2019-09-10,Lower Photic,23.157482090752573,10,1.99741400247146,10,21.160068088281115,0
WG,2019-09-10,Deep,20.607860252369463,45,0.701620893631611,45,19.906239358737853,0
WG,2020-01-23,Surface,20.8715127407328,10,3.191409045091518,10,17.680103695641282,0
WG,2020-01-23,Mid-Depth,20.87145667216466,10,3.338787096733809,10,17.532669575430848,0
WG,2020-01-23,Lower Photic,20.86813234674529,10,3.282318988407293,10,17.585813358337997,0
WG,2020-01-23,Deep,20.58815171087592,45,1.7298576066782738,45,18.858294104197647,0
WG,2020-02-11,Surface,21.62144029067217,10,2.992767965359481,10,18.62867232531269,0
WG,2020-02-11,Mid-Depth,21.5242931645574,10,5.106323633695529,10,16.41796953086187,0
WG,2020-02-11,Lower Photic,21.02663962478009,10,8.969778294595027,10,12.056861330185061,0
WG,2020-02-11,Deep,20.58189870904361,45,1.7387098468178328,45,18.843188862225777,0
WG,2020-03-10,Surface,20.95525799600408,10,2.870703458557061,10,18.08455453744702,0
WG,2020-03-10,Mid-Depth,20.95902191892576,10,3.0867657910833386,10,17.872256127842423,0
WG,2020-03-10,Lower Photic,20.963317779686104,10,3.256861381243695,10,17.70645639844241,0
WG,2020-03-10,Deep,20.63866571594418,45,1.875962470358254,45,18.76270324558593,0
WG,2020-04-14,Surface,23.30386970336312,10,1.329314454010969,10,21.97455524935215,0
WG,2020-04-14,Mid-Depth,22.54298044658733,10,2.225919888544295,10,20.317060558043035,0
WG,2020-04-14,Lower Photic,21.202791715776023,10,3.2986998533922858,10,17.904091862383737,0
WG,2020-04-14,Deep,20.62990515883056,45,0.96850734195304,45,19.66139781687752,0
WG,2020-05-12,Surface,23.764931666924006,10,1.8011647997416698,10,21.963766867182336,0
WG,2020-05-12,Mid-Depth,23.468962057848053,10,2.419504394808402,10,21.04945766303965,0
WG,2020-05-12,Lower Photic,21.45914153148399,10,3.279659905098889,10,18.1794816263851,0
WG,2020-05-12,Deep,20.644551980837647,45,0.842705514856751,45,19.801846465980898,0
WG,2020-06-09,Surface,23.5288257048878,10,2.434165961975853,10,21.094659742911947,0
WG,2020-06-09,Mid-Depth,23.27636849427758,10,3.581824859440704,10,19.694543634836876,0
WG,2020-06-09,Lower Photic,21.88981516632773,10,7.216399410815077,10,14.673415755512652,0
WG,2020-06-09,Deep,20.63814354330908,45,0.7370966002395811,45,19.9010469430695,0
WG,2020-07-14,Surface,23.86359254249907,10,1.532446148854546,10,22.331146393644524,0
WG,2020-07-14,Mid-Depth,23.67088189335634,10,2.893350122236858,10,20.777531771119484,0
WG,2020-07-14,Lower Photic,22.20119831285778,10,9.964533935400992,10,12.236664377456789,0
WG,2020-07-14,Deep,20.661876665009903,45,0.938029888213026,45,19.723846776796876,0
WG,2020-08-11,Surface,24.05082664084537,10,1.3407922333189115,10,22.710034407526457,0
WG,2020-08-11,Mid-Depth,24.00160835670283,10,1.419560045093654,10,22.582048311609178,0
WG,2020-08-11,Lower Photic,22.64212166125636,10,2.1237072810819524,10,20.51841438017441,0
WG,2020-08-11,Deep,20.66418788070221,45,0.8131311701173818,45,19.851056710584828,0
WG,2020-09-08,Surface,23.72666569577573,10,1.107175260552559,10,22.61949043522317,0
WG,2020-09-08,Mid-Depth,23.72863278292303,10,1.262473051732485,10,22.466159731190544,0
WG,2020-09-08,Lower Photic,22.85365072463052,10,1.529113593077826,10,21.32453713155269,0
WG,2020-09-08,Deep,20.67945338331577,45,0.7191154231714265,45,19.960337960144344,0
WG,2020-10-13,Surface,23.86313073239155,10,1.193885241526715,10,22.669245490864835,0
WG,2020-10-13,Mid-Depth,23.86500163154724,10,1.394928229986339,10,22.470073401560903,0
WG,2020-10-13,Lower Photic,23.10193919106639,10,1.733820563226364,10,21.368118627840026,0
WG,2020-10-13,Deep,20.734814612879592,45,0.78310183597154,45,19.951712776908053,0
WG,2020-11-10,Surface,22.89514043926344,10,1.744856796586302,10,21.150283642677138,0
WG,2020-11-10,Mid-Depth,22.831282049260743,10,2.043717856134096,10,20.78756419312665,0
WG,2020-11-10,Lower Photic,22.697653714763668,10,2.47274113102166,10,20.224912583742007,0
WG,2020-11-10,Deep,20.788130689754823,45,0.7816404571445826,45,20.00649023261024,0
WG,2020-12-08,Surface,21.97079506411464,10,1.915986544346682,10,20.054808519767956,0
WG,2020-12-08,Mid-Depth,21.97231674017445,10,2.132734530100735,10,19.839582210073715,0
WG,2020-12-08,Lower Photic,21.97299823706265,10,2.237668904335064,10,19.735329332727588,0
WG,2020-12-08,Deep,20.873282538789145,45,1.0361407942834542,45,19.83714174450569,0
WG,2021-01-19,Surface,21.26166460948445,10,3.141404573431441,10,18.120260036053008,0
WG,2021-01-19,Mid-Depth,21.259671248373586,10,3.5055730187305443,10,17.75409822964304,0
WG,2021-01-19,Lower Photic,21.25540664466981,10,3.636962560776772,10,17.61844408389304,0
WG,2021-01-19,Deep,20.76386353818785,45,1.7871978867314615,45,18.976665651456386,0
WG,2021-02-16,Surface,21.49196274764358,10,4.105443692207311,10,17.386519055436267,0
WG,2021-02-16,Mid-Depth,21.16748453119388,10,10.213898400652496,10,10.953586130541385,0
WG,2021-02-16,Lower Photic,20.92876382143629,10,6.137256071147533,10,14.791507750288758,0
WG,2021-02-16,Deep,20.605722668986893,45,1.1223376509241787,45,19.483385018062712,0
WG,2021-03-16,Surface,21.408138900037947,10,2.714787350830661,10,18.693351549207286,0
WG,2021-03-16,Mid-Depth,21.1403495801895,10,3.226830171308703,10,17.9135194088808,0
WG,2021-03-16,Lower Photic,20.95503247005284,10,2.364247632083844,10,18.590784837968993,0
WG,2021-03-16,Deep,20.628568296328886,45,1.0771772971159237,45,19.551390999212963,0
WG,2021-04-13,Surface,22.15604263215267,10,2.056947261430284,10,20.099095370722385,0
WG,2021-04-13,Mid-Depth,21.423854843478445,10,2.844927073113071,10,18.578927770365375,0
WG,2021-04-13,Lower Photic,21.03885930216673,10,1.9380980356056845,10,19.100761266561047,0
WG,2021-04-13,Deep,20.65444713740663,45,0.9292466510903056,45,19.725200486316325,0
WG,2021-05-11,Surface,22.94321421760512,10,1.36910113160047,10,21.57411308600465,0
WG,2021-05-11,Mid-Depth,22.24288594530537,10,1.856528462473636,10,20.386357482831734,0
WG,2021-05-11,Lower Photic,21.19402355304762,10,1.493457440786589,10,19.700566112261033,0
WG,2021-05-11,Deep,20.66863491329225,45,0.6853087310955703,45,19.98332618219668,0
WG,2021-06-08,Surface,24.346388326734257,10,1.0622882582525857,10,23.28410006848167,0
WG,2021-06-08,Mid-Depth,23.37652310140451,10,1.414101303089838,10,21.962421798314672,0
WG,2021-06-08,Lower Photic,21.3469470204221,10,1.409164652971374,10,19.937782367450726,0
WG,2021-06-08,Deep,20.67443237635561,45,0.6228717426350697,45,20.05156063372054,0
WG,2021-07-13,Surface,23.64384583404123,10,1.2377056941484492,10,22.40614013989278,0
WG,2021-07-13,Mid-Depth,23.45569941167604,10,1.62746014289012,10,21.82823926878592,0
WG,2021-07-13,Lower Photic,21.50681511386549,10,2.1684928595063733,10,19.338322254359117,0
WG,2021-07-13,Deep,20.679544901325503,45,0.6134095577646186,45,20.066135343560884,0
WG,2021-08-10,Surface,23.56599855577727,10,1.2346926366588715,10,22.3313059191184,0
WG,2021-08-10,Mid-Depth,23.535307074654988,10,1.511992892980106,10,22.02331418167488,0
WG,2021-08-10,Lower Photic,22.0640686314642,10,2.7557867494449053,10,19.308281882019294,0
WG,2021-08-10,Deep,20.69083526693801,45,0.9720056297317992,45,19.71882963720621,0
WG,2021-09-07,Surface,23.67404799308376,10,1.2720290422260974,10,22.402018950857663,0
WG,2021-09-07,Mid-Depth,23.6424528036408,10,1.7033864687798652,10,21.939066334860936,0
WG,2021-09-07,Lower Photic,22.76170024488624,10,2.442569232851778,10,20.31913101203446,0
WG,2021-09-07,Deep,20.723776129482093,45,0.9956053038598432,45,19.72817082562225,0
WG,2021-10-12,Surface,23.86666560357757,10,1.3618227411161137,10,22.504842862461455,0
WG,2021-10-12,Mid-Depth,23.85669179258312,10,1.787301836701469,10,22.06938995588165,0
WG,2021-10-12,Lower Photic,23.04268603878825,10,2.887287296839165,10,20.155398741949085,0
WG,2021-10-12,Deep,20.73151775285949,45,0.9802558326282584,45,19.75126192023123,0
WG,2021-11-09,Surface,23.12010424938336,10,1.962657082038485,10,21.157447167344873,0
WG,2021-11-09,Mid-Depth,23.12589750454297,10,2.7445183084196154,10,20.381379196123355,0
WG,2021-11-09,Lower Photic,22.928003424787462,10,3.221827188930098,10,19.706176235857363,0
WG,2021-11-09,Deep,20.8162737882368,45,1.0012459099025266,45,19.815027878334273,0
WG,2021-12-07,Surface,21.70790354099384,10,3.64035951362123,10,18.06754402737261,0
WG,2021-12-07,Mid-Depth,21.705731581671703,10,8.990225148949685,10,12.715506432722018,0
WG,2021-12-07,Lower Photic,21.69769566781067,10,5.392293769300987,10,16.305401898509682,0
WG,2021-12-07,Deep,20.88575907083909,45,2.705663233500294,45,18.180095837338797,0
WG,2022-01-18,Surface,21.07453471350397,10,3.036594150876367,10,18.0379405626276,0
WG,2022-01-18,Mid-Depth,21.072927972667888,10,3.5731431443111865,10,17.499784828356702,0
WG,2022-01-18,Lower Photic,21.06849132698768,10,3.596855674845436,10,17.471635652142243,0
WG,2022-01-18,Deep,20.69917026756331,45,1.5631128279425892,45,19.13605743962072,0
WG,2022-02-08,Surface,20.89766157260516,10,2.116805783760562,10,18.780855788844597,0
WG,2022-02-08,Mid-Depth,20.9022882064072,10,2.218382765546313,10,18.683905440860887,0
WG,2022-02-08,Lower Photic,20.904288259452382,10,2.288687826441606,10,18.615600433010776,0
WG,2022-02-08,Deep,20.64274947210781,45,1.32644255377002,45,19.31630691833779,0
WG,2022-03-08,Surface,21.17413326691836,10,1.367520211295961,10,19.8066130556224,0
WG,2022-03-08,Mid-Depth,20.885228937760573,10,2.1039112630389005,10,18.781317674721674,0
WG,2022-03-08,Lower Photic,20.64440116059964,10,1.8510318951564773,10,18.79336926544316,0
WG,2022-03-08,Deep,20.4766756750085,45,0.7565820806950914,45,19.72009359431341,0
WG,2022-04-05,Surface,22.39372774446548,10,1.176711256935341,10,21.217016487530138,0
WG,2022-04-05,Mid-Depth,21.90553897870628,10,1.7583789843991575,10,20.14715999430712,0
WG,2022-04-05,Lower Photic,21.19788413430036,10,2.587302182984638,10,18.610581951315723,0
WG,2022-04-05,Deep,20.597871274952595,45,0.9260172543517458,45,19.67185402060085,0
WG,2022-05-10,Surface,23.81797645405339,10,1.1285976181844195,10,22.689378835868972,0
WG,2022-05-10,Mid-Depth,23.380417686843607,10,1.4013171786209289,10,21.97910050822268,0
WG,2022-05-10,Lower Photic,21.57515729339436,10,1.7556415034944235,10,19.819515789899935,0
WG,2022-05-10,Deep,20.623378416627485,45,0.829460926431373,45,19.79391749019611,0
WG,2022-06-14,Surface,23.19544964262516,10,1.2848724655295922,10,21.91057717709557,0
WG,2022-06-14,Mid-Depth,23.208821379084988,10,1.409085242957466,10,21.79973613612752,0
WG,2022-06-14,Lower Photic,22.15342492546678,10,1.755748310602074,10,20.397676614864707,0
WG,2022-06-14,Deep,20.621746643898184,45,0.6917156433584921,45,19.930031000539692,0
WG,2022-07-12,Surface,23.23836849855636,10,1.0286542901633529,10,22.209714208393006,0
WG,2022-07-12,Mid-Depth,23.196234721738684,10,1.1059970316050858,10,22.0902376901336,0
WG,2022-07-12,Lower Photic,22.34871715037267,10,1.6025486021585995,10,20.746168548214072,0
WG,2022-07-12,Deep,20.659107772208905,45,0.719838190140278,45,19.939269582068626,0
WG,2022-08-09,Surface,22.97930542983302,10,1.175999997792578,10,21.803305432040442,0
WG,2022-08-09,Mid-Depth,22.97901980105248,10,1.4651293443114382,10,21.51389045674104,0
WG,2022-08-09,Lower Photic,22.537957699691145,10,1.782392178982412,10,20.755565520708732,0
WG,2022-08-09,Deep,20.655145760220588,45,0.8174119312427715,45,19.837733828977818,0
WG,2022-09-06,Surface,23.848185020639672,10,1.0990373925569596,10,22.749147628082714,0
WG,2022-09-06,Mid-Depth,23.59172025226024,10,1.842780116966011,10,21.74894013529423,0
WG,2022-09-06,Lower Photic,22.84054628134117,10,1.692651315905413,10,21.147894965435757,0
WG,2022-09-06,Deep,20.71038174278795,45,0.822352322048118,45,19.88802942073983,0
WG,2022-10-18,Surface,23.149471259312,10,1.595089441749359,10,21.554381817562643,0
WG,2022-10-18,Mid-Depth,23.10881056173056,10,2.156720385708536,10,20.952090176022026,0
WG,2022-10-18,Lower Photic,22.79593779532329,10,2.284406661775302,10,20.51153113354799,0
WG,2022-10-18,Deep,20.75667723795907,45,0.7165421462562847,45,20.040135091702787,0
WG,2022-11-08,Surface,23.137659347807947,10,1.1725371739377874,10,21.96512217387016,0
WG,2022-11-08,Mid-Depth,23.10930718821313,10,1.7046762917636642,10,21.404630896449465,0
WG,2022-11-08,Lower Photic,22.9109951721017,10,2.058169708449019,10,20.85282546365268,0
WG,2022-11-08,Deep,20.77707357171192,45,1.069565841787629,45,19.70750772992429,0
WG,2022-12-06,Surface,21.73569819817535,10,2.0365280283238967,10,19.699170169851453,0
WG,2022-12-06,Mid-Depth,21.7440733546971,10,2.68425505770279,10,19.05981829699431,0
WG,2022-12-06,Lower Photic,21.742548009152465,10,2.838048352321886,10,18.90449965683058,0
WG,2022-12-06,Deep,20.93766457515671,45,1.2848081249097054,45,19.652856450247004,0
WG,2023-01-17,Surface,20.99394838414328,10,2.1385444788129826,10,18.8554039053303,0
WG,2023-01-17,Mid-Depth,21.001556870661048,10,2.3965301391441534,10,18.605026731516894,0
WG,2023-01-17,Lower Photic,20.97586294406288,10,2.670524825842341,10,18.305338118220536,0
WG,2023-01-17,Deep,20.65266571246744,45,1.4393099692956377,45,19.2133557431718,0
WG,2023-02-14,Surface,20.68506813242942,10,2.29999993903262,10,18.3850681933968,0
WG,2023-02-14,Mid-Depth,20.68484479950747,10,2.512541934381396,10,18.172302865126074,0
WG,2023-02-14,Lower Photic,20.65669576680004,10,2.0364453842187915,10,18.62025038258125,0
WG,2023-02-14,Deep,20.53698834073008,45,1.100696508684261,45,19.436291832045818,0
WG,2023-03-14,Surface,21.680289721,10,1.6139585708,10,20.0663311502,0
WG,2023-03-14,Mid-Depth,21.428955057,10,2.0364731048,10,19.3924819522,0
WG,2023-03-14,Lower Photic,20.768000625,10,2.2627230253,10,18.505277599699998,0
WG,2023-03-14,Deep,20.51439655012381,45,0.875083766404021,45,19.639312783719788,0
WG,2023-04-11,Surface,22.20287535275284,10,0.790589051145494,10,21.412286301607345,0
WG,2023-04-11,Mid-Depth,22.20223245510116,10,0.9286551265441032,10,21.273577328557057,0
WG,2023-04-11,Lower Photic,21.44133599370464,10,1.29080202800141,10,20.150533965703232,0
WG,2023-04-11,Deep,20.552258485421337,45,1.197527475845907,45,19.35473100957543,0
WG,2023-05-09,Surface,23.53277389795064,10,0.998190724731371,10,22.534583173219268,0
WG,2023-05-09,Mid-Depth,23.38643000916425,10,1.285135606921022,10,22.10129440224323,0
WG,2023-05-09,Lower Photic,21.79851709558028,10,1.925623088445669,10,19.87289400713461,0
WG,2023-05-09,Deep,20.563203765936468,45,0.9590808411466246,45,19.60412292478984,0
WG,2023-06-13,Surface,24.662187705101303,10,1.079593028775957,10,23.582594676325346,0
WG,2023-06-13,Mid-Depth,24.45609847191324,10,1.501084654906814,10,22.955013817006424,0
WG,2023-06-13,Lower Photic,22.30218891645024,10,2.3704925414209788,10,19.93169637502926,0
WG,2023-06-13,Deep,20.606345142456256,45,0.8711235529246939,45,19.735221589531562,0
WG,2023-07-18,Surface,24.00403711135161,10,1.818063634942472,10,22.18597347640914,0
WG,2023-07-18,Mid-Depth,24.02036642623318,10,2.613734651428427,10,21.406631774804755,0
WG,2023-07-18,Lower Photic,23.042115273372296,10,2.615616450167434,10,20.426498823204863,0
WG,2023-07-18,Deep,20.66625243529616,45,0.6966498477660258,45,19.969602587530133,0
WG,2023-08-16,Surface,24.27790046496804,10,1.221596671302438,10,23.056303793665602,0
WG,2023-08-16,Mid-Depth,24.24322023882467,10,1.706647423021273,10,22.536572815803396,0
WG,2023-08-16,Lower Photic,23.14881260659314,10,2.7079779523348404,10,20.4408346542583,0
WG,2023-08-16,Deep,20.685054734587474,45,0.8214655873851666,45,19.86358914720231,0
WG,2023-09-05,Surface,24.34232993579075,10,1.466005025400562,10,22.87632491039019,0
WG,2023-09-05,Mid-Depth,24.31208305958459,10,2.1750009780627417,10,22.13708208152185,0
WG,2023-09-05,Lower Photic,23.47239551609574,10,2.9655513473559894,10,20.50684416873975,0
WG,2023-09-05,Deep,20.66604424554727,45,0.7051689166571968,45,19.960875328890072,0
WG,2023-10-18,Surface,24.28494131434696,10,20.00315196510855,10,4.281789349238409,0
WG,2023-10-18,Mid-Depth,24.25192950606664,10,28.889942178109266,10,-4.638012672042624,0
WG,2023-10-18,Lower Photic,23.756535783174968,10,25.01278903053555,10,-1.2562532473605827,0
WG,2023-10-18,Deep,20.81672168583737,45,6.653466656202993,45,14.163255029634374,0
WG,2023-11-14,Surface,22.65865215849052,10,2.9388476835058466,10,19.71980447498467,0
WG,2023-11-14,Mid-Depth,22.66167667350738,10,3.16365187476599,10,19.49802479874139,0
WG,2023-11-14,Lower Photic,22.64538838169514,10,3.0587557597360937,10,19.586632621959044,0
WG,2023-11-14,Deep,20.91564527014057,45,0.8197340775706247,45,20.095911192569943,0
WG,2023-12-05,Surface,22.44864300491028,10,2.604013981137349,10,19.84462902377293,0
WG,2023-12-05,Mid-Depth,22.46159031008896,10,3.018033493678863,10,19.443556816410094,0
WG,2023-12-05,Lower Photic,22.46699504908942,10,3.137735825412859,10,19.32925922367656,0
WG,2023-12-05,Deep,20.951747948101094,45,0.9819713070332624,45,19.96977664106783,0
WP,2014-02-26,Surface,21.82,10,1.3037142857142858,10,20.516285714285715,0
WP,2014-02-26,Mid-Depth,20.8,10,3.678857142857143,10,17.121142857142857,0
WP,2014-02-26,Lower Photic,20.69,10,3.4392642838033063,10,17.250735716196694,0
WP,2014-02-26,Deep,20.65474181879689,28,1.8152355531567843,28,18.839506265640104,0
WP,2014-03-26,Surface,23.16,10,0.3085301866037791,10,22.85146981339622,0
WP,2014-03-26,Mid-Depth,22.43,10,0.7717142857142856,10,21.658285714285714,0
WP,2014-03-26,Lower Photic,21.81,10,0.8533608673541961,10,20.9566391326458,0
WP,2014-03-26,Deep,20.948728602559736,28,0.3031966678495735,28,20.645531934710164,0
WP,2014-04-22,Surface,22.820819755123388,10,0.3588,10,22.46201975512339,0
WP,2014-04-22,Mid-Depth,22.117,10,0.625,10,21.492,0
WP,2014-04-22,Lower Photic,21.929,10,0.8089999999999999,10,21.119999999999997,0
WP,2014-04-22,Deep,20.754674013902616,28,0.6981873215771938,28,20.05648669232542,0
WP,2014-06-24,Surface,24.111999999999995,10,0.6049999999999999,10,23.506999999999994,0
WP,2014-06-24,Mid-Depth,23.344999999999995,10,0.836,10,22.508999999999997,0
WP,2014-06-24,Lower Photic,22.773,10,0.607,10,22.166,0
WP,2014-06-24,Deep,20.94130878536389,28,0.3404656388346681,28,20.600843146529222,0
WP,2014-07-23,Surface,23.404,10,0.453,10,22.951,0
WP,2014-07-23,Mid-Depth,23.028,10,0.852,10,22.176,0
WP,2014-07-23,Lower Photic,22.741000000000003,10,0.78,10,21.961000000000002,0
WP,2014-07-23,Deep,20.92910966421949,28,0.3108334871180528,28,20.618276177101436,0
WP,2014-08-12,Surface,23.902000000000005,10,0.6460000000000001,10,23.256000000000004,0
WP,2014-08-12,Mid-Depth,23.266,10,0.94,10,22.325999999999997,0
WP,2014-08-12,Lower Photic,22.73,10,0.9240000000000002,10,21.806,0
WP,2014-08-12,Deep,20.96016837074225,28,0.4560499611281821,28,20.504118409614065,0
WP,2014-09-08,Surface,23.926,10,1.201,10,22.724999999999998,0
WP,2014-09-08,Mid-Depth,23.277,10,1.866,10,21.411,0
WP,2014-09-08,Lower Photic,22.743,10,0.907,10,21.836,0
WP,2014-09-08,Deep,21.231102632094167,28,0.5116167154702144,28,20.719485916623952,0
WP,2014-10-07,Surface,24.179,10,2.056,10,22.122999999999998,0
WP,2014-10-07,Mid-Depth,23.27,10,3.1676,10,20.1024,0
WP,2014-10-07,Lower Photic,22.986,10,1.3874,10,21.5986,0
WP,2014-10-07,Deep,21.22412062092228,28,0.4563193126224544,28,20.767801308299827,0
WP,2014-11-11,Surface,22.958,10,1.207,10,21.750999999999998,0
WP,2014-11-11,Mid-Depth,22.273000000000003,10,1.932,10,20.341000000000005,0
WP,2014-11-11,Lower Photic,22.222,10,1.6949999999999998,10,20.527,0
WP,2014-11-11,Deep,21.401960662327426,28,0.7962310631757922,28,20.605729599151633,0
WP,2014-12-08,Surface,21.148000000000003,10,1.944,10,19.204000000000004,0
WP,2014-12-08,Mid-Depth,21.095,10,3.4255000000000004,10,17.6695,0
WP,2014-12-08,Lower Photic,21.087,10,3.316,10,17.771,0
WP,2014-12-08,Deep,20.775458590872216,28,1.8888705010580475,28,18.88658808981417,0
WP,2015-01-14,Surface,20.468,10,0.844,10,19.624,0
WP,2015-01-14,Mid-Depth,20.39,10,0.0099999999999999,10,20.38,0
WP,2015-01-14,Lower Photic,20.39,10,0.0099999999999999,10,20.38,0
WP,2015-01-14,Deep,20.390099098755165,28,0.0177042199865967,28,20.372394878768567,0
WP,2015-02-10,Surface,20.578000000000003,10,4.714499999999999,10,15.863500000000004,0
WP,2015-02-10,Mid-Depth,20.501,10,5.97,10,14.531000000000002,0
WP,2015-02-10,Lower Photic,20.4,10,2.4205,10,17.979499999999998,0
WP,2015-02-10,Deep,20.34625494187224,28,1.298581725289994,28,19.047673216582243,0
WP,2015-03-10,Surface,21.092,10,1.61,10,19.482,0
