location,date,depth_group,value_chlorophyll_a,measurement_count_chlorophyll_a,value_ph,measurement_count_ph,value_difference,measurement_count_difference
WG,2017-11-08,Lower Photic,1.939,10,8.925999999999998,10,-6.986999999999998,0
WG,2017-11-08,Deep,0.4765128960960714,45,8.0462427383848,45,-7.569729842288728,0
WG,2017-12-14,Surface,2.5860000000000003,10,8.639999999999999,10,-6.0539999999999985,0
WG,2017-12-14,Mid-Depth,3.075,10,8.622,10,-5.547,0
WG,2017-12-14,Lower Photic,3.183,10,8.589,10,-5.406000000000001,0
WG,2017-12-14,Deep,1.3690482812554048,45,7.932260555594031,45,-6.563212274338626,0
WG,2018-01-11,Surface,5.3105531504883645,10,9.188646601515742,10,-3.878093451027378,0
WG,2018-01-11,Mid-Depth,5.688240281690459,10,9.193047125651088,10,-3.504806843960629,0
WG,2018-01-11,Lower Photic,5.618756277828416,10,9.191600206827491,10,-3.5728439289990757,0
WG,2018-01-11,Deep,3.262379761584616,45,8.871241657853346,45,-5.60886189626873,0
WG,2018-02-07,Surface,4.505032748524064,10,8.806040040315121,10,-4.301007291791057,0
WG,2018-02-07,Mid-Depth,6.801609533710748,10,8.80870402539904,10,-2.0070944916882922,0
WG,2018-02-07,Lower Photic,6.774494817250951,10,8.805254868852725,10,-2.0307600516017734,0
WG,2018-02-07,Deep,1.9401551652842828,45,8.700043258922967,45,-6.7598880936386845,0
WG,2018-02-28,Surface,3.3433090918648345,10,8.911778057932503,10,-5.568468966067669,0
WG,2018-02-28,Mid-Depth,3.827637874618717,10,8.822559694201512,10,-4.994921819582795,0
WG,2018-02-28,Lower Photic,2.512756729751,10,8.688189376355597,10,-6.175432646604596,0
WG,2018-02-28,Deep,0.8571293293637292,45,8.565487871540979,45,-7.708358542177249,0
WG,2018-03-15,Surface,5.679800016141051,10,8.964204625164797,10,-3.2844046090237455,0
WG,2018-03-15,Mid-Depth,6.897336470864007,10,8.913084795984542,10,-2.0157483251205353,0
WG,2018-03-15,Lower Photic,7.047080096739107,10,8.68354576993531,10,-1.636465673196204,0
WG,2018-03-15,Deep,1.2404049460918871,45,8.532455027344055,45,-7.292050081252167,0
WG,2018-04-12,Surface,1.382873583998196,10,8.812434306790236,10,-7.42956072279204,0
WG,2018-04-12,Mid-Depth,1.7372469058779771,10,8.744980623013436,10,-7.0077337171354595,0
WG,2018-04-12,Lower Photic,1.8347205860627027,10,8.50623490160192,10,-6.671514315539216,0
WG,2018-04-12,Deep,0.6445013628011164,45,8.288790874716044,45,-7.644289511914928,0
WG,2018-05-16,Surface,1.370073318972941,10,8.834800176722519,10,-7.464726857749578,0
WG,2018-05-16,Mid-Depth,1.771278344468671,10,8.755889609679269,10,-6.984611265210598,0
WG,2018-05-16,Lower Photic,1.763338188712868,10,8.405504658526501,10,-6.642166469813633,0
WG,2018-05-16,Deep,0.7125668472878567,45,8.14879072113943,45,-7.436223873851574,0
WG,2018-06-13,Surface,0.8626307366458121,10,8.894922060266014,10,-8.032291323620202,0
WG,2018-06-13,Mid-Depth,1.177996982823793,10,8.80778260868384,10,-7.629785625860047,0
WG,2018-06-13,Lower Photic,1.3811038640156752,10,8.39188942455836,10,-7.010785560542685,0
WG,2018-06-13,Deep,0.6771712685928633,45,8.126708082971017,45,-7.449536814378154,0
WG,2018-07-18,Surface,1.103682995263243,10,8.787404465083487,10,-7.683721469820243,0
WG,2018-07-18,Mid-Depth,1.158706919439914,10,8.781321852197678,10,-7.622614932757764,0
WG,2018-07-18,Lower Photic,1.6992423959024023,10,8.598498818166897,10,-6.899256422264495,0
WG,2018-07-18,Deep,0.7345810962997453,45,8.103488685329587,45,-7.368907589029842,0
WG,2018-08-16,Surface,0.7164284585515958,10,8.931597092936489,10,-8.215168634384893,0
WG,2018-08-16,Mid-Depth,0.9576136825193212,10,8.854244274579527,10,-7.896630592060205,0
WG,2018-08-16,Lower Photic,1.7155247094586472,10,8.741006905752704,10,-7.025482196294057,0
WG,2018-08-16,Deep,0.9308175386726414,45,8.110182417452526,45,-7.179364878779884,0
WG,2018-09-12,Surface,0.9828219941238664,10,8.872369894426654,10,-7.889547900302788,0
WG,2018-09-12,Mid-Depth,1.244304555678802,10,8.860706455389023,10,-7.616401899710221,0
WG,2018-09-12,Lower Photic,1.6255408002951213,10,8.647430481846197,10,-7.021889681551075,0
WG,2018-09-12,Deep,0.7914040647012093,45,8.105604492324328,45,-7.314200427623119,0
WG,2018-09-24,Surface,2.100122293977437,10,9.138806955172909,10,-7.038684661195472,0
WG,2018-09-24,Mid-Depth,1.8359173344129889,10,9.008427667065387,10,-7.172510332652398,0
WG,2018-09-24,Lower Photic,0.9773544866432397,10,8.759699353237163,10,-7.782344866593924,0
WG,2018-09-24,Deep,0.5308048132245167,45,8.146839849152448,45,-7.616035035927931,0
WG,2018-10-10,Surface,8.29949773003855,10,9.0904325552463,10,-0.790934825207751,0
WG,2018-10-10,Mid-Depth,5.5764417691017885,10,9.00766368358028,10,-3.431221914478491,0
WG,2018-10-10,Lower Photic,4.6209177885035375,10,8.954491502335165,10,-4.333573713831627,0
WG,2018-10-10,Deep,0.779837605799785,45,8.124675893387725,45,-7.344838287587939,0
WG,2018-11-14,Surface,2.588485818361907,10,8.985271202143707,10,-6.3967853837818005,0
WG,2018-11-14,Mid-Depth,3.4383459253459128,10,8.937426442363133,10,-5.49908051701722,0
WG,2018-11-14,Lower Photic,3.149022442961131,10,8.845156362447568,10,-5.696133919486437,0
WG,2018-11-14,Deep,0.7202623510805757,45,7.9697223672735795,45,-7.249460016193003,0
WG,2018-12-12,Surface,2.051809134005416,10,8.303065721334471,10,-6.251256587329055,0
WG,2018-12-12,Mid-Depth,2.2850109864382544,10,8.520287914546937,10,-6.235276928108683,0
WG,2018-12-12,Lower Photic,2.316225638171124,10,8.6412025873534,10,-6.324976949182275,0
WG,2018-12-12,Deep,1.069816862443678,45,8.106570512013265,45,-7.0367536495695875,0
WG,2019-02-12,Surface,2.9635680663467947,10,8.571286853710538,10,-5.607718787363742,0
WG,2019-02-12,Mid-Depth,1.903353927841752,10,8.300986867478812,10,-6.39763293963706,0
WG,2019-02-12,Lower Photic,1.861825141635488,10,8.209760356480901,10,-6.347935214845413,0
WG,2019-02-12,Deep,1.313565284912954,45,7.853021008925985,45,-6.539455724013031,0
WG,2019-03-12,Surface,3.096689599282983,10,8.902478246741978,10,-5.8057886474589955,0
WG,2019-03-12,Mid-Depth,3.146622887345037,10,8.779690753113332,10,-5.633067865768295,0
WG,2019-03-12,Lower Photic,1.528408365890563,10,8.665521318729677,10,-7.137112952839114,0
WG,2019-03-12,Deep,0.6398471363064939,45,8.1574787165582,45,-7.517631580251707,0
WG,2019-04-09,Surface,2.7508672427344933,10,8.798153417690846,10,-6.047286174956353,0
WG,2019-04-09,Mid-Depth,3.5923097190398527,10,8.461292977982193,10,-4.8689832589423405,0
WG,2019-04-09,Lower Photic,1.618225434679383,10,8.159625404180641,10,-6.541399969501258,0
WG,2019-04-09,Deep,0.5523430961478912,45,7.659893567162646,45,-7.107550471014755,0
WG,2019-05-14,Surface,1.1688695104480158,10,8.84497714797563,10,-7.676107637527615,0
WG,2019-05-14,Mid-Depth,1.15164208882869,10,8.741453591997784,10,-7.589811503169094,0
WG,2019-05-14,Lower Photic,1.107324742584661,10,8.491738404416168,10,-7.384413661831507,0
WG,2019-05-14,Deep,0.4724304476331874,45,8.071818091695446,45,-7.599387644062259,0
WG,2019-06-12,Surface,0.8419867776592213,10,8.917858428373615,10,-8.075871650714394,0
WG,2019-06-12,Mid-Depth,1.1155937356856305,10,8.83936611398773,10,-7.723772378302099,0
WG,2019-06-12,Lower Photic,1.4955793408602591,10,8.49752288097419,10,-7.00194354011393,0
WG,2019-06-12,Deep,0.5373903440602407,45,8.064815546006901,45,-7.52742520194666,0
WG,2019-07-12,Surface,1.370242450252132,10,8.842034298712592,10,-7.471791848460461,0
WG,2019-07-12,Mid-Depth,1.44004687596207,10,8.803504188748766,10,-7.3634573127866965,0
WG,2019-07-12,Lower Photic,2.369443608648647,10,8.568627280909777,10,-6.19918367226113,0
WG,2019-07-12,Deep,0.7375168930875216,45,7.672046195157359,45,-6.934529302069837,0
WG,2019-08-13,Surface,1.18029483199129,10,8.802644649377635,10,-7.622349817386345,0
WG,2019-08-13,Mid-Depth,1.3665641128835009,10,8.692933606072902,10,-7.326369493189401,0
WG,2019-08-13,Lower Photic,2.18752485817782,10,8.282729977214085,10,-6.095205119036265,0
WG,2019-08-13,Deep,0.7008539284150977,45,7.589112480457663,45,-6.888258552042565,0
WG,2019-09-10,Surface,0.9874034629211356,10,8.933486518842503,10,-7.946083055921368,0
WG,2019-09-10,Mid-Depth,1.1965765860352398,10,8.89230502750489,10,-7.695728441469649,0
WG,2019-09-10,Lower Photic,1.99741400247146,10,8.722138085666506,10,-6.724724083195046,0
WG,2019-09-10,Deep,0.701620893631611,45,7.880054827515336,45,-7.178433933883725,0
WG,2020-01-23,Surface,3.191409045091518,10,7.504081051502486,10,-4.312672006410969,0
WG,2020-01-23,Mid-Depth,3.338787096733809,10,7.245847279939471,10,-3.907060183205662,0
WG,2020-01-23,Lower Photic,3.282318988407293,10,6.681804997894273,10,-3.3994860094869797,0
WG,2020-01-23,Deep,1.7298576066782738,45,6.037252695327413,45,-4.307395088649139,0
WG,2020-02-11,Surface,2.992767965359481,10,8.677658552477151,10,-5.68489058711767,0
WG,2020-02-11,Mid-Depth,5.106323633695529,10,8.529047027373851,10,-3.4227233936783223,0
WG,2020-02-11,Lower Photic,8.969778294595027,10,8.154180453383793,10,0.8155978412112344,0
WG,2020-02-11,Deep,1.7387098468178328,45,7.53375652024598,45,-5.795046673428147,0
WG,2020-03-10,Surface,2.870703458557061,10,8.60301409535794,10,-5.732310636800879,0
WG,2020-03-10,Mid-Depth,3.0867657910833386,10,8.573959834267024,10,-5.487194043183685,0
WG,2020-03-10,Lower Photic,3.256861381243695,10,8.519452670754657,10,-5.2625912895109614,0
WG,2020-03-10,Deep,1.875962470358254,45,7.896631143798432,45,-6.020668673440178,0
WG,2020-04-14,Surface,1.329314454010969,10,8.810272733010722,10,-7.480958278999752,0
WG,2020-04-14,Mid-Depth,2.225919888544295,10,8.524301122848332,10,-6.298381234304037,0
WG,2020-04-14,Lower Photic,3.2986998533922858,10,8.14024497401221,10,-4.841545120619925,0
WG,2020-04-14,Deep,0.96850734195304,45,7.6762557188305856,45,-6.707748376877546,0
WG,2020-05-12,Surface,1.8011647997416698,10,8.8124337934006,10,-7.0112689936589305,0
WG,2020-05-12,Mid-Depth,2.419504394808402,10,8.744103947630611,10,-6.324599552822209,0
WG,2020-05-12,Lower Photic,3.279659905098889,10,8.038677416258512,10,-4.759017511159623,0
WG,2020-05-12,Deep,0.842705514856751,45,7.353824916416557,45,-6.511119401559807,0
WG,2020-06-09,Surface,2.434165961975853,10,8.757032901888799,10,-6.322866939912946,0
WG,2020-06-09,Mid-Depth,3.581824859440704,10,8.701417776233553,10,-5.119592916792849,0
WG,2020-06-09,Lower Photic,7.216399410815077,10,8.066790301588194,10,-0.8503908907731166,0
WG,2020-06-09,Deep,0.7370966002395811,45,7.46653127126974,45,-6.729434671030159,0
WG,2020-07-14,Surface,1.532446148854546,10,8.545085855216316,10,-7.01263970636177,0
WG,2020-07-14,Mid-Depth,2.893350122236858,10,8.212723151675192,10,-5.319373029438334,0
WG,2020-07-14,Lower Photic,9.964533935400992,10,7.685825209968283,10,2.2787087254327085,0
WG,2020-07-14,Deep,0.938029888213026,45,7.233813517754665,45,-6.295783629541639,0
WG,2020-08-11,Surface,1.3407922333189115,10,8.566773074663923,10,-7.225980841345011,0
WG,2020-08-11,Mid-Depth,1.419560045093654,10,8.249866307066606,10,-6.830306261972952,0
WG,2020-08-11,Lower Photic,2.1237072810819524,10,7.796410817047748,10,-5.6727035359657965,0
WG,2020-08-11,Deep,0.8131311701173818,45,6.956110969710344,45,-6.142979799592962,0
WG,2020-09-08,Surface,1.107175260552559,10,7.714140819645541,10,-6.606965559092982,0
WG,2020-09-08,Mid-Depth,1.262473051732485,10,8.163620243498894,10,-6.901147191766409,0
WG,2020-09-08,Lower Photic,1.529113593077826,10,8.186307825278222,10,-6.657194232200396,0
WG,2020-09-08,Deep,0.7191154231714265,45,7.685453442940325,45,-6.966338019768899,0
WG,2020-10-13,Surface,1.193885241526715,10,8.781402452356733,10,-7.587517210830018,0
WG,2020-10-13,Mid-Depth,1.394928229986339,10,8.407395839609755,10,-7.012467609623416,0
WG,2020-10-13,Lower Photic,1.733820563226364,10,7.961944237099165,10,-6.228123673872801,0
WG,2020-10-13,Deep,0.78310183597154,45,7.053964029075459,45,-6.270862193103919,0
WG,2020-11-10,Surface,1.744856796586302,10,8.70231031477591,10,-6.957453518189609,0
WG,2020-11-10,Mid-Depth,2.043717856134096,10,8.295228433579396,10,-6.2515105774453,0
WG,2020-11-10,Lower Photic,2.47274113102166,10,7.907306151917351,10,-5.4345650208956915,0
WG,2020-11-10,Deep,0.7816404571445826,45,6.902107334685049,45,-6.120466877540466,0
WG,2020-12-08,Surface,1.915986544346682,10,8.715629423090268,10,-6.799642878743587,0
WG,2020-12-08,Mid-Depth,2.132734530100735,10,8.381011983755988,10,-6.248277453655253,0
WG,2020-12-08,Lower Photic,2.237668904335064,10,8.083289881933986,10,-5.845620977598922,0
WG,2020-12-08,Deep,1.0361407942834542,45,7.377054459419278,45,-6.340913665135824,0
WG,2021-01-19,Surface,3.141404573431441,10,6.997165560776551,10,-3.85576098734511,0
WG,2021-01-19,Mid-Depth,3.5055730187305443,10,7.023097365873913,10,-3.517524347143369,0
WG,2021-01-19,Lower Photic,3.636962560776772,10,7.06333559283302,10,-3.426373032056248,0
WG,2021-01-19,Deep,1.7871978867314615,45,6.997511141617319,45,-5.2103132548858575,0
WG,2021-02-16,Surface,4.105443692207311,10,8.801249428853644,10,-4.695805736646333,0
WG,2021-02-16,Mid-Depth,10.213898400652496,10,8.514308272782097,10,1.6995901278703993,0
WG,2021-02-16,Lower Photic,6.137256071147533,10,8.194097962312876,10,-2.0568418911653428,0
WG,2021-02-16,Deep,1.1223376509241787,45,7.707691148704315,45,-6.585353497780137,0
WG,2021-03-16,Surface,2.714787350830661,10,8.680584282638547,10,-5.965796931807886,0
WG,2021-03-16,Mid-Depth,3.226830171308703,10,8.625507817582053,10,-5.39867764627335,0
WG,2021-03-16,Lower Photic,2.364247632083844,10,8.584391392089097,10,-6.220143760005254,0
WG,2021-03-16,Deep,1.0771772971159237,45,7.994843053021222,45,-6.917665755905298,0
WG,2021-04-13,Surface,2.056947261430284,10,8.673562904738992,10,-6.616615643308707,0
WG,2021-04-13,Mid-Depth,2.844927073113071,10,8.629722610042215,10,-5.784795536929144,0
WG,2021-04-13,Lower Photic,1.9380980356056845,10,8.552487291354534,10,-6.61438925574885,0
WG,2021-04-13,Deep,0.9292466510903056,45,8.072853504609823,45,-7.143606853519517,0
WG,2021-05-11,Surface,1.36910113160047,10,8.746356567651521,10,-7.377255436051051,0
WG,2021-05-11,Mid-Depth,1.856528462473636,10,8.717519427792519,10,-6.860990965318883,0
WG,2021-05-11,Lower Photic,1.493457440786589,10,8.633565278346717,10,-7.140107837560128,0
WG,2021-05-11,Deep,0.6853087310955703,45,8.088918292883308,45,-7.4036095617877375,0
WG,2021-06-08,Surface,1.0622882582525857,10,8.825553189791135,10,-7.763264931538549,0
WG,2021-06-08,Mid-Depth,1.414101303089838,10,8.363169561028341,10,-6.949068257938503,0
WG,2021-06-08,Lower Photic,1.409164652971374,10,7.789507138322492,10,-6.380342485351118,0
WG,2021-06-08,Deep,0.6228717426350697,45,6.95256784856814,45,-6.3296961059330705,0
WG,2021-07-13,Surface,1.2377056941484492,10,8.739777877553797,10,-7.502072183405348,0
WG,2021-07-13,Mid-Depth,1.62746014289012,10,8.468571358014142,10,-6.841111215124021,0
WG,2021-07-13,Lower Photic,2.1684928595063733,10,7.772596391364109,10,-5.604103531857736,0
WG,2021-07-13,Deep,0.6134095577646186,45,7.237512983268808,45,-6.62410342550419,0
WG,2021-08-10,Surface,1.2346926366588715,10,8.690364522263575,10,-7.455671885604704,0
WG,2021-08-10,Mid-Depth,1.511992892980106,10,7.987918417935395,10,-6.475925524955289,0
WG,2021-08-10,Lower Photic,2.7557867494449053,10,7.423299336426488,10,-4.667512586981582,0
WG,2021-08-10,Deep,0.9720056297317992,45,6.517413550243439,45,-5.545407920511639,0
WG,2021-09-07,Surface,1.2720290422260974,10,8.196666626045474,10,-6.9246375838193766,0
WG,2021-09-07,Mid-Depth,1.7033864687798652,10,8.421998204950949,10,-6.718611736171084,0
WG,2021-09-07,Lower Photic,2.442569232851778,10,8.07756336471791,10,-5.634994131866133,0
WG,2021-09-07,Deep,0.9956053038598432,45,7.28514096770922,45,-6.289535663849376,0
WG,2021-10-12,Surface,1.3618227411161137,10,8.863202158817804,10,-7.501379417701691,0
WG,2021-10-12,Mid-Depth,1.787301836701469,10,8.778721303344213,10,-6.991419466642744,0
WG,2021-10-12,Lower Photic,2.887287296839165,10,8.275466167895365,10,-5.3881788710561995,0
WG,2021-10-12,Deep,0.9802558326282584,45,7.125212286798258,45,-6.14495645417,0
WG,2021-11-09,Surface,1.962657082038485,10,8.607801536250866,10,-6.645144454212382,0
WG,2021-11-09,Mid-Depth,2.7445183084196154,10,8.48177146773552,10,-5.737253159315904,0
WG,2021-11-09,Lower Photic,3.221827188930098,10,8.059082955148689,10,-4.8372557662185915,0
WG,2021-11-09,Deep,1.0012459099025266,45,7.3725106252634305,45,-6.371264715360904,0
WG,2021-12-07,Surface,3.64035951362123,10,8.115892792607697,10,-4.475533278986467,0
WG,2021-12-07,Mid-Depth,8.990225148949685,10,8.309365851709847,10,0.680859297239838,0
WG,2021-12-07,Lower Photic,5.392293769300987,10,8.401130661935873,10,-3.0088368926348865,0
WG,2021-12-07,Deep,2.705663233500294,45,7.983097128270661,45,-5.2774338947703665,0
WG,2022-01-18,Surface,3.036594150876367,10,8.623081658630095,10,-5.586487507753729,0
WG,2022-01-18,Mid-Depth,3.5731431443111865,10,8.500517431705495,10,-4.927374287394308,0
WG,2022-01-18,Lower Photic,3.596855674845436,10,8.300547438249717,10,-4.703691763404281,0
WG,2022-01-18,Deep,1.5631128279425892,45,7.695488342850644,45,-6.1323755149080545,0
WG,2022-02-08,Surface,2.116805783760562,10,8.391703695155822,10,-6.274897911395261,0
WG,2022-02-08,Mid-Depth,2.218382765546313,10,8.260942547438685,10,-6.042559781892372,0
WG,2022-02-08,Lower Photic,2.288687826441606,10,7.991709997366965,10,-5.703022170925359,0
WG,2022-02-08,Deep,1.32644255377002,45,7.44706938617789,45,-6.120626832407869,0
WG,2022-03-08,Surface,1.367520211295961,10,7.1986536395446326,10,-5.8311334282486715,0
WG,2022-03-08,Mid-Depth,2.1039112630389005,10,7.184970355853496,10,-5.081059092814595,0
WG,2022-03-08,Lower Photic,1.8510318951564773,10,7.208526638952037,10,-5.357494743795559,0
WG,2022-03-08,Deep,0.7565820806950914,45,6.879807337218124,45,-6.123225256523033,0
WG,2022-04-05,Surface,1.176711256935341,10,8.656088695601358,10,-7.479377438666017,0
WG,2022-04-05,Mid-Depth,1.7583789843991575,10,8.210337938033438,10,-6.451958953634281,0
WG,2022-04-05,Lower Photic,2.587302182984638,10,7.911610058636538,10,-5.3243078756519004,0
WG,2022-04-05,Deep,0.9260172543517458,45,7.365040690577305,45,-6.439023436225559,0
WG,2022-05-10,Surface,1.1285976181844195,10,8.71959278048529,10,-7.59099516230087,0
WG,2022-05-10,Mid-Depth,1.4013171786209289,10,8.342893220772613,10,-6.941576042151684,0
WG,2022-05-10,Lower Photic,1.7556415034944235,10,7.929264915530983,10,-6.17362341203656,0
WG,2022-05-10,Deep,0.829460926431373,45,7.266301494561045,45,-6.436840568129671,0
WG,2022-06-14,Surface,1.2848724655295922,10,8.827581182242609,10,-7.542708716713017,0
WG,2022-06-14,Mid-Depth,1.409085242957466,10,8.49039983109451,10,-7.081314588137045,0
WG,2022-06-14,Lower Photic,1.755748310602074,10,8.06280806522032,10,-6.307059754618246,0
WG,2022-06-14,Deep,0.6917156433584921,45,7.203650169421597,45,-6.511934526063105,0
WG,2022-07-12,Surface,1.0286542901633529,10,8.740346535250195,10,-7.711692245086843,0
WG,2022-07-12,Mid-Depth,1.1059970316050858,10,8.517802182735585,10,-7.4118051511304985,0
WG,2022-07-12,Lower Photic,1.6025486021585995,10,8.165926580822862,10,-6.563377978664263,0
WG,2022-07-12,Deep,0.719838190140278,45,7.16631435623558,45,-6.4464761660953025,0
WG,2022-08-09,Surface,1.175999997792578,10,8.740958363619107,10,-7.564958365826529,0
WG,2022-08-09,Mid-Depth,1.4651293443114382,10,8.45855868169286,10,-6.993429337381422,0
WG,2022-08-09,Lower Photic,1.782392178982412,10,7.980266685624679,10,-6.197874506642267,0
WG,2022-08-09,Deep,0.8174119312427715,45,6.9659555530442265,45,-6.148543621801455,0
WG,2022-09-06,Surface,1.0990373925569596,10,8.537675544295027,10,-7.4386381517380675,0
WG,2022-09-06,Mid-Depth,1.842780116966011,10,8.366625426167506,10,-6.523845309201494,0
WG,2022-09-06,Lower Photic,1.692651315905413,10,7.925655806855372,10,-6.233004490949959,0
WG,2022-09-06,Deep,0.822352322048118,45,6.954056609630209,45,-6.131704287582091,0
WG,2022-10-18,Surface,1.595089441749359,10,8.85473280522365,10,-7.259643363474291,0
WG,2022-10-18,Mid-Depth,2.156720385708536,10,8.748367715445616,10,-6.5916473297370795,0
WG,2022-10-18,Lower Photic,2.284406661775302,10,8.398946736700506,10,-6.114540074925204,0
WG,2022-10-18,Deep,0.7165421462562847,45,7.216008060511581,45,-6.499465914255296,0
WG,2022-11-08,Surface,1.1725371739377874,10,8.19861374790744,10,-7.026076573969654,0
WG,2022-11-08,Mid-Depth,1.7046762917636642,10,8.357656131808561,10,-6.652979840044897,0
WG,2022-11-08,Lower Photic,2.058169708449019,10,8.29436370285861,10,-6.23619399440959,0
WG,2022-11-08,Deep,1.069565841787629,45,7.505827486304276,45,-6.436261644516647,0
WG,2022-12-06,Surface,2.0365280283238967,10,8.398409873892513,10,-6.361881845568616,0
WG,2022-12-06,Mid-Depth,2.68425505770279,10,8.289093801489392,10,-5.604838743786601,0
WG,2022-12-06,Lower Photic,2.838048352321886,10,8.02110585439318,10,-5.183057502071295,0
WG,2022-12-06,Deep,1.2848081249097054,45,7.192662004620691,45,-5.907853879710985,0
WG,2023-01-17,Surface,2.1385444788129826,10,8.477310471684161,10,-6.338765992871179,0
WG,2023-01-17,Mid-Depth,2.3965301391441534,10,8.25348453561931,10,-5.856954396475156,0
WG,2023-01-17,Lower Photic,2.670524825842341,10,8.044298667044782,10,-5.373773841202441,0
WG,2023-01-17,Deep,1.4393099692956377,45,7.126083309395447,45,-5.68677334009981,0
WG,2023-02-14,Surface,2.29999993903262,10,7.940843013756075,10,-5.640843074723454,0
WG,2023-02-14,Mid-Depth,2.512541934381396,10,7.6756751317400305,10,-5.1631331973586345,0
WG,2023-02-14,Lower Photic,2.0364453842187915,10,7.349327423513567,10,-5.3128820392947755,0
WG,2023-02-14,Deep,1.100696508684261,45,6.5249356769806015,45,-5.4242391682963405,0
WG,2023-03-14,Surface,1.6139585708,10,8.5623170498,10,-6.948358479000001,0
WG,2023-03-14,Mid-Depth,2.0364731048,10,8.1688882982,10,-6.1324151934,0
WG,2023-03-14,Lower Photic,2.2627230253,10,7.6114156353,10,-5.3486926100000005,0
WG,2023-03-14,Deep,0.875083766404021,45,6.909962220031745,45,-6.034878453627724,0
WG,2023-04-11,Surface,0.790589051145494,10,8.733216583034089,10,-7.942627531888595,0
WG,2023-04-11,Mid-Depth,0.9286551265441032,10,8.370223012371095,10,-7.441567885826992,0
WG,2023-04-11,Lower Photic,1.29080202800141,10,7.905931835078168,10,-6.615129807076758,0
WG,2023-04-11,Deep,1.197527475845907,45,7.231854310134958,45,-6.034326834289051,0
WG,2023-05-09,Surface,0.998190724731371,10,8.314704991407893,10,-7.316514266676522,0
WG,2023-05-09,Mid-Depth,1.285135606921022,10,7.981458922775817,10,-6.696323315854794,0
WG,2023-05-09,Lower Photic,1.925623088445669,10,7.573227584378943,10,-5.647604495933273,0
WG,2023-05-09,Deep,0.9590808411466246,45,6.542717019655792,45,-5.583636178509168,0
WG,2023-06-13,Surface,1.079593028775957,10,8.627845232820892,10,-7.548252204044935,0
WG,2023-06-13,Mid-Depth,1.501084654906814,10,8.656082157678362,10,-7.154997502771549,0
WG,2023-06-13,Lower Photic,2.3704925414209788,10,8.359110382202845,10,-5.988617840781866,0
WG,2023-06-13,Deep,0.8711235529246939,45,7.305530793818577,45,-6.434407240893883,0
WG,2023-07-18,Surface,1.818063634942472,10,8.517386237579199,10,-6.699322602636727,0
WG,2023-07-18,Mid-Depth,2.613734651428427,10,8.463744779329735,10,-5.850010127901308,0
WG,2023-07-18,Lower Photic,2.615616450167434,10,8.112662221838209,10,-5.497045771670774,0
WG,2023-07-18,Deep,0.6966498477660258,45,6.915529627378728,45,-6.218879779612702,0
WG,2023-08-16,Surface,1.221596671302438,10,8.464826078296005,10,-7.243229406993567,0
WG,2023-08-16,Mid-Depth,1.706647423021273,10,8.326758118019132,10,-6.620110694997859,0
WG,2023-08-16,Lower Photic,2.7079779523348404,10,7.84223971389752,10,-5.13426176156268,0
WG,2023-08-16,Deep,0.8214655873851666,45,6.6148653917547,45,-5.793399804369534,0
WG,2023-09-05,Surface,1.466005025400562,10,8.50477034953144,10,-7.038765324130878,0
WG,2023-09-05,Mid-Depth,2.1750009780627417,10,8.132878302588614,10,-5.957877324525872,0
WG,2023-09-05,Lower Photic,2.9655513473559894,10,7.927354062703438,10,-4.961802715347449,0
WG,2023-09-05,Deep,0.7051689166571968,45,6.694320276885241,45,-5.989151360228044,0
WG,2023-10-18,Surface,20.00315196510855,10,9.354221576663708,10,10.648930388444843,0
WG,2023-10-18,Mid-Depth,28.889942178109266,10,9.634093778512971,10,19.255848399596296,0
WG,2023-10-18,Lower Photic,25.01278903053555,10,9.54965185371386,10,15.463137176821691,0
WG,2023-10-18,Deep,6.653466656202993,45,8.924481189031017,45,-2.2710145328280236,0
WG,2023-11-14,Surface,2.9388476835058466,10,8.421613848181227,10,-5.482766164675381,0
WG,2023-11-14,Mid-Depth,3.16365187476599,10,8.403934746511464,10,-5.240282871745474,0
WG,2023-11-14,Lower Photic,3.0587557597360937,10,7.6224134940291774,10,-4.563657734293084,0
WG,2023-11-14,Deep,0.8197340775706247,45,6.930293587944912,45,-6.110559510374287,0
WG,2023-12-05,Surface,2.604013981137349,10,8.664454196651231,10,-6.060440215513882,0
WG,2023-12-05,Mid-Depth,3.018033493678863,10,8.524819796654207,10,-5.506786302975343,0
WG,2023-12-05,Lower Photic,3.137735825412859,10,8.223436242749717,10,-5.085700417336858,0
WG,2023-12-05,Deep,0.9819713070332624,45,6.988360546210477,45,-6.0063892391772145,0
WP,2014-02-26,Surface,1.3037142857142858,10,8.586553146262139,10,-7.282838860547853,0
WP,2014-02-26,Mid-Depth,3.678857142857143,10,8.373181254153582,10,-4.69432411129644,0
WP,2014-02-26,Lower Photic,3.4392642838033063,10,8.200243818058953,10,-4.760979534255647,0
WP,2014-02-26,Deep,1.8152355531567843,28,7.858827659275434,28,-6.04359210611865,0
WP,2014-03-26,Surface,0.3085301866037791,10,8.556000000000001,10,-8.247469813396222,0
WP,2014-03-26,Mid-Depth,0.7717142857142856,10,8.569999999999999,10,-7.798285714285713,0
WP,2014-03-26,Lower Photic,0.8533608673541961,10,8.512,10,-7.6586391326458045,0
WP,2014-03-26,Deep,0.3031966678495735,28,8.16093792737654,28,-7.857741259526967,0
WP,2014-04-22,Surface,0.3588,10,8.688804552455554,10,-8.330004552455554,0
