location,date,depth_group,value_temp,measurement_count_temp,value_dissolved_oxygen,measurement_count_dissolved_oxygen,value_difference,measurement_count_difference
WG,2018-05-16,Surface,22.92111457327196,10,7.242183498398146,10,15.678931074873816,0
WG,2018-05-16,Mid-Depth,22.57123302400964,10,6.986013580628129,10,15.585219443381511,0
WG,2018-05-16,Lower Photic,21.194329930567147,10,4.76328863699732,10,16.431041293569827,0
WG,2018-05-16,Deep,20.34019488499996,45,2.902795057603273,45,17.437399827396685,0
WG,2018-06-13,Surface,23.58063616343097,10,7.107179308865369,10,16.4734568545656,0
WG,2018-06-13,Mid-Depth,23.186742343956347,10,6.8786311910060025,10,16.308111152950346,0
WG,2018-06-13,Lower Photic,21.46602433444124,10,4.780012895742966,10,16.686011438698273,0
WG,2018-06-13,Deep,20.397576265715088,45,2.8230886691859083,45,17.57448759652918,0
WG,2018-07-18,Surface,22.38932945812005,10,6.663514730356104,10,15.725814727763945,0
WG,2018-07-18,Mid-Depth,22.39276811095322,10,6.6669133034274335,10,15.725854807525787,0
WG,2018-07-18,Lower Photic,21.929362049483338,10,5.811918216023335,10,16.11744383346,0
WG,2018-07-18,Deep,20.398134801154768,45,2.6548236089825523,45,17.743311192172214,0
WG,2018-08-16,Surface,23.3568156965777,10,7.07132838096292,10,16.28548731561478,0
WG,2018-08-16,Mid-Depth,23.1650871912624,10,6.923956201988448,10,16.241130989273955,0
WG,2018-08-16,Lower Photic,22.50972301095203,10,6.374598097784571,10,16.13512491316746,0
WG,2018-08-16,Deep,20.58341089202617,45,2.683954657462696,45,17.899456234563473,0
WG,2018-09-12,Surface,23.830470569214363,10,7.11155845838002,10,16.718912110834342,0
WG,2018-09-12,Mid-Depth,23.65538617092249,10,7.047396101749375,10,16.607990069173116,0
WG,2018-09-12,Lower Photic,22.633293977358257,10,5.833644685449135,10,16.79964929190912,0
WG,2018-09-12,Deep,20.47286457902727,45,2.439486862941449,45,18.03337771608582,0
WG,2018-09-24,Surface,23.85313504047441,10,7.890863764370816,10,15.962271276103593,0
WG,2018-09-24,Mid-Depth,23.71903665096578,10,7.7165475061026,10,16.00248914486318,0
WG,2018-09-24,Lower Photic,22.94217542807638,10,5.90495335495857,10,17.03722207311781,0
WG,2018-09-24,Deep,20.62646118339382,45,2.5261544503257665,45,18.100306733068052,0
WG,2018-10-10,Surface,23.02549204861018,10,6.916278505594301,10,16.109213543015876,0
WG,2018-10-10,Mid-Depth,23.03362353882774,10,6.873642042180867,10,16.15998149664687,0
WG,2018-10-10,Lower Photic,22.99035174933568,10,6.768734049200917,10,16.221617700134765,0
WG,2018-10-10,Deep,20.666799208071456,45,2.44119682689747,45,18.225602381173985,0
WG,2018-11-14,Surface,22.82577535180112,10,6.958515133241346,10,15.867260218559775,0
WG,2018-11-14,Mid-Depth,22.72278104332662,10,6.867874773130128,10,15.85490627019649,0
WG,2018-11-14,Lower Photic,22.59035971026043,10,6.326756347495588,10,16.26360336276484,0
WG,2018-11-14,Deep,20.73229857381504,45,2.3936227483066586,45,18.338675825508382,0
WG,2018-12-12,Surface,21.595873508884928,10,6.390152017327416,10,15.205721491557512,0
WG,2018-12-12,Mid-Depth,21.60805269451639,10,6.317218538698201,10,15.29083415581819,0
WG,2018-12-12,Lower Photic,21.60981186166937,10,6.28837339013843,10,15.321438471530941,0
WG,2018-12-12,Deep,20.82025208602122,45,3.634765883802407,45,17.18548620221881,0
WG,2019-02-12,Surface,20.6648197494572,10,7.385440942340173,10,13.279378807117029,0
WG,2019-02-12,Mid-Depth,20.57600170435297,10,5.955,10,14.621001704352969,0
WG,2019-02-12,Lower Photic,20.55493987314021,10,5.654999999999999,10,14.89993987314021,0
WG,2019-02-12,Deep,20.40386392619124,45,5.008885093476591,45,15.394978832714648,0
WG,2019-03-12,Surface,21.48788778287119,10,7.507000000000001,10,13.98088778287119,0
WG,2019-03-12,Mid-Depth,21.09021063704976,10,6.885,10,14.205210637049762,0
WG,2019-03-12,Lower Photic,20.88024409187492,10,6.459999999999999,10,14.420244091874922,0
WG,2019-03-12,Deep,20.430704843299072,45,3.0240837857458063,45,17.406621057553266,0
WG,2019-04-09,Surface,22.11172467388945,10,7.651999999999999,10,14.459724673889452,0
WG,2019-04-09,Mid-Depth,21.53079336229225,10,7.312,10,14.21879336229225,0
WG,2019-04-09,Lower Photic,21.09763815499557,10,6.417,10,14.680638154995568,0
WG,2019-04-09,Deep,20.497100016520072,45,3.167416624714825,45,17.329683391805247,0
WG,2019-05-14,Surface,23.7159759008314,10,7.229429806689749,10,16.48654609414165,0
WG,2019-05-14,Mid-Depth,23.05813025414588,10,7.055025772506187,10,16.003104481639692,0
WG,2019-05-14,Lower Photic,21.50459209730461,10,5.323263208732181,10,16.18132888857243,0
WG,2019-05-14,Deep,20.510243279876747,45,2.7002445316721526,45,17.809998748204595,0
WG,2019-06-12,Surface,23.896194270596528,10,7.477274777082345,10,16.41891949351418,0
WG,2019-06-12,Mid-Depth,23.62376786736806,10,7.377882382324995,10,16.245885485043065,0
WG,2019-06-12,Lower Photic,21.63439518829778,10,5.0560649675067495,10,16.57833022079103,0
WG,2019-06-12,Deep,20.564805072132515,45,2.660313894270413,45,17.904491177862102,0
WG,2019-07-12,Surface,23.423865509862843,10,6.844231508738932,10,16.57963400112391,0
WG,2019-07-12,Mid-Depth,23.4363732449368,10,6.8247208862324245,10,16.611652358704376,0
WG,2019-07-12,Lower Photic,22.25499475928802,10,5.360055346069111,10,16.89493941321891,0
WG,2019-07-12,Deep,20.567886151402817,45,2.3959681700236963,45,18.17191798137912,0
WG,2019-08-13,Surface,23.73191733349412,10,7.013105894793597,10,16.718811438700524,0
WG,2019-08-13,Mid-Depth,23.685560191062617,10,6.944410026474847,10,16.741150164587772,0
WG,2019-08-13,Lower Photic,22.52034574289154,10,5.219049960083591,10,17.301295782807948,0
WG,2019-08-13,Deep,20.591689788860563,45,2.184097214797664,45,18.4075925740629,0
WG,2019-09-10,Surface,23.88658508405673,10,7.090487292026113,10,16.796097792030615,0
WG,2019-09-10,Mid-Depth,23.870456532341272,10,7.006731315513089,10,16.863725216828183,0
WG,2019-09-10,Lower Photic,23.157482090752573,10,5.84104836284208,10,17.316433727910493,0
WG,2019-09-10,Deep,20.607860252369463,45,1.9373676715130168,45,18.670492580856447,0
WG,2020-01-23,Surface,20.8715127407328,10,6.009065966005498,10,14.862446774727303,0
WG,2020-01-23,Mid-Depth,20.87145667216466,10,5.92364712951096,10,14.947809542653697,0
WG,2020-01-23,Lower Photic,20.86813234674529,10,5.7783498634345145,10,15.089782483310778,0
WG,2020-01-23,Deep,20.58815171087592,45,3.0275057246540693,45,17.56064598622185,0
WG,2020-02-11,Surface,21.62144029067217,10,7.612865083003415,10,14.008575207668754,0
WG,2020-02-11,Mid-Depth,21.5242931645574,10,7.548330807008661,10,13.975962357548738,0
WG,2020-02-11,Lower Photic,21.02663962478009,10,6.589809071492167,10,14.436830553287923,0
WG,2020-02-11,Deep,20.58189870904361,45,3.054420024627276,45,17.527478684416334,0
WG,2020-03-10,Surface,20.95525799600408,10,6.619955097793583,10,14.335302898210497,0
WG,2020-03-10,Mid-Depth,20.95902191892576,10,6.56294407187808,10,14.39607784704768,0
WG,2020-03-10,Lower Photic,20.963317779686104,10,6.541149559623959,10,14.422168220062145,0
WG,2020-03-10,Deep,20.63866571594418,45,3.4964586290786657,45,17.142207086865515,0
WG,2020-04-14,Surface,23.30386970336312,10,7.340920976376859,10,15.96294872698626,0
WG,2020-04-14,Mid-Depth,22.54298044658733,10,7.256236288049214,10,15.286744158538115,0
WG,2020-04-14,Lower Photic,21.202791715776023,10,6.021179925326877,10,15.181611790449146,0
WG,2020-04-14,Deep,20.62990515883056,45,2.984948691849219,45,17.64495646698134,0
WG,2020-05-12,Surface,23.764931666924006,10,7.204639068234149,10,16.560292598689855,0
WG,2020-05-12,Mid-Depth,23.468962057848053,10,7.1667516045871,10,16.302210453260955,0
WG,2020-05-12,Lower Photic,21.45914153148399,10,5.605201236938203,10,15.853940294545787,0
WG,2020-05-12,Deep,20.644551980837647,45,2.692550473412465,45,17.952001507425184,0
WG,2020-06-09,Surface,23.5288257048878,10,7.288158161100884,10,16.240667543786916,0
WG,2020-06-09,Mid-Depth,23.27636849427758,10,7.307728301313203,10,15.968640192964378,0
WG,2020-06-09,Lower Photic,21.88981516632773,10,5.71720711713442,10,16.172608049193308,0
WG,2020-06-09,Deep,20.63814354330908,45,2.5526649216966413,45,18.085478621612438,0
WG,2020-07-14,Surface,23.86359254249907,10,7.170999378372855,10,16.692593164126215,0
WG,2020-07-14,Mid-Depth,23.67088189335634,10,7.110925940390122,10,16.55995595296622,0
WG,2020-07-14,Lower Photic,22.20119831285778,10,5.376201093034214,10,16.824997219823565,0
WG,2020-07-14,Deep,20.661876665009903,45,2.275071850275298,45,18.386804814734603,0
WG,2020-08-11,Surface,24.05082664084537,10,7.007066196893708,10,17.043760443951662,0
WG,2020-08-11,Mid-Depth,24.00160835670283,10,6.95324418565569,10,17.04836417104714,0
WG,2020-08-11,Lower Photic,22.64212166125636,10,5.292400187496341,10,17.34972147376002,0
WG,2020-08-11,Deep,20.66418788070221,45,2.039178660461835,45,18.625009220240376,0
WG,2020-09-08,Surface,23.72666569577573,10,7.116922550839315,10,16.609743144936413,0
WG,2020-09-08,Mid-Depth,23.72863278292303,10,7.008759034249708,10,16.719873748673322,0
WG,2020-09-08,Lower Photic,22.85365072463052,10,5.546512791018115,10,17.307137933612402,0
WG,2020-09-08,Deep,20.67945338331577,45,1.8821424155342896,45,18.79731096778148,0
WG,2020-10-13,Surface,23.86313073239155,10,7.0717290640625965,10,16.79140166832895,0
WG,2020-10-13,Mid-Depth,23.86500163154724,10,7.031383721253212,10,16.83361791029403,0
WG,2020-10-13,Lower Photic,23.10193919106639,10,5.545313840954361,10,17.55662535011203,0
WG,2020-10-13,Deep,20.734814612879592,45,1.7503744501688712,45,18.984440162710722,0
WG,2020-11-10,Surface,22.89514043926344,10,6.870830343796745,10,16.024310095466696,0
WG,2020-11-10,Mid-Depth,22.831282049260743,10,6.807354610747066,10,16.023927438513677,0
WG,2020-11-10,Lower Photic,22.697653714763668,10,6.6143137791111855,10,16.083339935652482,0
WG,2020-11-10,Deep,20.788130689754823,45,2.008318284888513,45,18.77981240486631,0
WG,2020-12-08,Surface,21.97079506411464,10,6.758705739324187,10,15.212089324790453,0
WG,2020-12-08,Mid-Depth,21.97231674017445,10,6.641951586000866,10,15.330365154173583,0
WG,2020-12-08,Lower Photic,21.97299823706265,10,6.541679117433397,10,15.431319119629254,0
WG,2020-12-08,Deep,20.873282538789145,45,2.4625732074159834,45,18.410709331373162,0
WG,2021-01-19,Surface,21.26166460948445,10,6.852006877827594,10,14.409657731656853,0
WG,2021-01-19,Mid-Depth,21.259671248373586,10,6.775991738367614,10,14.483679510005972,0
WG,2021-01-19,Lower Photic,21.25540664466981,10,6.749755340497669,10,14.505651304172144,0
WG,2021-01-19,Deep,20.76386353818785,45,3.145184141704711,45,17.618679396483138,0
WG,2021-02-16,Surface,21.49196274764358,10,7.37048810125313,10,14.12147464639045,0
WG,2021-02-16,Mid-Depth,21.16748453119388,10,7.128881336950572,10,14.03860319424331,0
WG,2021-02-16,Lower Photic,20.92876382143629,10,6.232941272316317,10,14.695822549119974,0
WG,2021-02-16,Deep,20.605722668986893,45,3.0237277252377983,45,17.581994943749095,0
WG,2021-03-16,Surface,21.408138900037947,10,7.065317854308374,10,14.342821045729574,0
WG,2021-03-16,Mid-Depth,21.1403495801895,10,6.853435267052184,10,14.286914313137316,0
WG,2021-03-16,Lower Photic,20.95503247005284,10,6.412459906178929,10,14.54257256387391,0
WG,2021-03-16,Deep,20.628568296328886,45,3.2076174312463044,45,17.42095086508258,0
WG,2021-04-13,Surface,22.15604263215267,10,7.577164557040066,10,14.578878075112602,0
WG,2021-04-13,Mid-Depth,21.423854843478445,10,7.30043300761548,10,14.123421835862965,0
WG,2021-04-13,Lower Photic,21.03885930216673,10,6.382362236250761,10,14.656497065915971,0
WG,2021-04-13,Deep,20.65444713740663,45,3.1152860331106984,45,17.539161104295932,0
WG,2021-05-11,Surface,22.94321421760512,10,7.226700355337906,10,15.716513862267215,0
WG,2021-05-11,Mid-Depth,22.24288594530537,10,6.980326158953099,10,15.262559786352272,0
WG,2021-05-11,Lower Photic,21.19402355304762,10,6.064603736171292,10,15.129419816876329,0
WG,2021-05-11,Deep,20.66863491329225,45,2.955726391253949,45,17.7129085220383,0
WG,2021-06-08,Surface,24.346388326734257,10,7.248931281985511,10,17.097457044748744,0
WG,2021-06-08,Mid-Depth,23.37652310140451,10,7.018452698105295,10,16.358070403299212,0
WG,2021-06-08,Lower Photic,21.3469470204221,10,5.5666308842307135,10,15.780316136191386,0
WG,2021-06-08,Deep,20.67443237635561,45,2.807716410977076,45,17.866715965378535,0
WG,2021-07-13,Surface,23.64384583404123,10,7.167915175297921,10,16.47593065874331,0
WG,2021-07-13,Mid-Depth,23.45569941167604,10,6.936114190002312,10,16.51958522167373,0
WG,2021-07-13,Lower Photic,21.50681511386549,10,4.84521835624394,10,16.66159675762155,0
WG,2021-07-13,Deep,20.679544901325503,45,2.6276848615950894,45,18.051860039730414,0
WG,2021-08-10,Surface,23.56599855577727,10,7.282955678538395,10,16.283042877238877,0
WG,2021-08-10,Mid-Depth,23.535307074654988,10,7.245259917773231,10,16.290047156881755,0
WG,2021-08-10,Lower Photic,22.0640686314642,10,5.531802538980738,10,16.53226609248346,0
WG,2021-08-10,Deep,20.69083526693801,45,2.4376804932764613,45,18.25315477366155,0
WG,2021-09-07,Surface,23.67404799308376,10,7.229522936686483,10,16.44452505639728,0
WG,2021-09-07,Mid-Depth,23.6424528036408,10,7.123870050046729,10,16.51858275359407,0
WG,2021-09-07,Lower Photic,22.76170024488624,10,5.800044781827292,10,16.961655463058946,0
WG,2021-09-07,Deep,20.723776129482093,45,2.215637514825828,45,18.508138614656264,0
WG,2021-10-12,Surface,23.86666560357757,10,7.301128828908301,10,16.56553677466927,0
WG,2021-10-12,Mid-Depth,23.85669179258312,10,7.177994751970564,10,16.678697040612555,0
WG,2021-10-12,Lower Photic,23.04268603878825,10,5.997062786891467,10,17.045623251896785,0
WG,2021-10-12,Deep,20.73151775285949,45,2.091074089689788,45,18.6404436631697,0
WG,2021-11-09,Surface,23.12010424938336,10,6.740236143683393,10,16.379868105699966,0
WG,2021-11-09,Mid-Depth,23.12589750454297,10,6.6478247789208655,10,16.478072725622106,0
WG,2021-11-09,Lower Photic,22.928003424787462,10,6.013791982159088,10,16.914211442628375,0
WG,2021-11-09,Deep,20.8162737882368,45,1.957579220878748,45,18.85869456735805,0
WG,2021-12-07,Surface,21.70790354099384,10,6.920442736798672,10,14.787460804195167,0
WG,2021-12-07,Mid-Depth,21.705731581671703,10,6.882215352651359,10,14.823516229020344,0
WG,2021-12-07,Lower Photic,21.69769566781067,10,6.802772434461114,10,14.894923233349555,0
WG,2021-12-07,Deep,20.88575907083909,45,2.8482967827176564,45,18.037462288121432,0
WG,2022-01-18,Surface,21.07453471350397,10,6.878476075080256,10,14.196058638423713,0
WG,2022-01-18,Mid-Depth,21.072927972667888,10,6.816049052444788,10,14.2568789202231,0
WG,2022-01-18,Lower Photic,21.06849132698768,10,6.776602634802148,10,14.29188869218553,0
WG,2022-01-18,Deep,20.69917026756331,45,3.1765875823401006,45,17.52258268522321,0
WG,2022-02-08,Surface,20.89766157260516,10,6.440316666841075,10,14.457344905764085,0
WG,2022-02-08,Mid-Depth,20.9022882064072,10,6.381713722550627,10,14.520574483856572,0
WG,2022-02-08,Lower Photic,20.904288259452382,10,6.362516247975532,10,14.541772011476851,0
WG,2022-02-08,Deep,20.64274947210781,45,3.283359573208793,45,17.359389898899018,0
WG,2022-03-08,Surface,21.17413326691836,10,7.424582611545229,10,13.749550655373131,0
WG,2022-03-08,Mid-Depth,20.885228937760573,10,7.164004275947451,10,13.721224661813121,0
WG,2022-03-08,Lower Photic,20.64440116059964,10,6.675901000997537,10,13.968500159602101,0
WG,2022-03-08,Deep,20.4766756750085,45,4.060878505993252,45,16.41579716901525,0
WG,2022-04-05,Surface,22.39372774446548,10,7.156726438433705,10,15.237001306031775,0
WG,2022-04-05,Mid-Depth,21.90553897870628,10,7.063446306469333,10,14.842092672236944,0
WG,2022-04-05,Lower Photic,21.19788413430036,10,6.414962863749125,10,14.782921270551235,0
WG,2022-04-05,Deep,20.597871274952595,45,3.005345752650933,45,17.592525522301663,0
WG,2022-05-10,Surface,23.81797645405339,10,7.413255927014662,10,16.404720527038727,0
WG,2022-05-10,Mid-Depth,23.380417686843607,10,7.400860791036907,10,15.9795568958067,0
WG,2022-05-10,Lower Photic,21.57515729339436,10,5.946715296574576,10,15.628441996819783,0
WG,2022-05-10,Deep,20.623378416627485,45,2.7698070298041464,45,17.85357138682334,0
WG,2022-06-14,Surface,23.19544964262516,10,7.274676246021258,10,15.920773396603902,0
WG,2022-06-14,Mid-Depth,23.208821379084988,10,7.1753505064511405,10,16.03347087263385,0
WG,2022-06-14,Lower Photic,22.15342492546678,10,5.84482446686934,10,16.30860045859744,0
WG,2022-06-14,Deep,20.621746643898184,45,2.562967740663082,45,18.0587789032351,0
WG,2022-07-12,Surface,23.23836849855636,10,7.196972857123508,10,16.04139564143285,0
WG,2022-07-12,Mid-Depth,23.196234721738684,10,7.144872276084032,10,16.05136244565465,0
WG,2022-07-12,Lower Photic,22.34871715037267,10,6.011757592444637,10,16.336959557928033,0
WG,2022-07-12,Deep,20.659107772208905,45,2.351681121059916,45,18.30742665114899,0
WG,2022-08-09,Surface,22.97930542983302,10,7.046548124626495,10,15.932757305206524,0
WG,2022-08-09,Mid-Depth,22.97901980105248,10,7.003327405144208,10,15.975692395908272,0
WG,2022-08-09,Lower Photic,22.537957699691145,10,6.276434539725589,10,16.261523159965556,0
WG,2022-08-09,Deep,20.655145760220588,45,2.2831675556269886,45,18.3719782045936,0
WG,2022-09-06,Surface,23.848185020639672,10,7.427254032418356,10,16.420930988221315,0
WG,2022-09-06,Mid-Depth,23.59172025226024,10,7.400979166401974,10,16.190741085858267,0
WG,2022-09-06,Lower Photic,22.84054628134117,10,6.116851702180153,10,16.723694579161016,0
WG,2022-09-06,Deep,20.71038174278795,45,2.026514222715474,45,18.683867520072475,0
WG,2022-10-18,Surface,23.149471259312,10,7.216991368610286,10,15.932479890701716,0
WG,2022-10-18,Mid-Depth,23.10881056173056,10,7.120013567917629,10,15.988796993812933,0
WG,2022-10-18,Lower Photic,22.79593779532329,10,6.391990796454907,10,16.403946998868385,0
WG,2022-10-18,Deep,20.75667723795907,45,1.8555019868897349,45,18.901175251069336,0
WG,2022-11-08,Surface,23.137659347807947,10,7.209197224445541,10,15.928462123362406,0
WG,2022-11-08,Mid-Depth,23.10930718821313,10,7.11318092344608,10,15.99612626476705,0
WG,2022-11-08,Lower Photic,22.9109951721017,10,6.705340252761829,10,16.20565491933987,0
WG,2022-11-08,Deep,20.77707357171192,45,1.792862226982463,45,18.984211344729456,0
WG,2022-12-06,Surface,21.73569819817535,10,6.511771525404693,10,15.223926672770656,0
WG,2022-12-06,Mid-Depth,21.7440733546971,10,6.381686514272364,10,15.362386840424737,0
WG,2022-12-06,Lower Photic,21.742548009152465,10,6.363338093562627,10,15.379209915589838,0
WG,2022-12-06,Deep,20.93766457515671,45,2.800734808335158,45,18.136929766821552,0
WG,2023-01-17,Surface,20.99394838414328,10,6.592148399180625,10,14.401799984962654,0
WG,2023-01-17,Mid-Depth,21.001556870661048,10,6.537165576608009,10,14.464391294053039,0
WG,2023-01-17,Lower Photic,20.97586294406288,10,6.439611763713806,10,14.536251180349073,0
WG,2023-01-17,Deep,20.65266571246744,45,3.1087997914468835,45,17.543865921020554,0
WG,2023-02-14,Surface,20.68506813242942,10,6.03250191013713,10,14.652566222292291,0
WG,2023-02-14,Mid-Depth,20.68484479950747,10,5.894779720276981,10,14.790065079230489,0
WG,2023-02-14,Lower Photic,20.65669576680004,10,5.505836002191009,10,15.150859764609033,0
WG,2023-02-14,Deep,20.53698834073008,45,2.926832792413246,45,17.610155548316833,0
WG,2023-03-14,Surface,21.680289721,10,7.309642460000001,10,14.370647261,0
WG,2023-03-14,Mid-Depth,21.428955057,10,7.127664853000001,10,14.301290203999999,0
WG,2023-03-14,Lower Photic,20.768000625,10,5.6922322819,10,15.075768343099998,0
WG,2023-03-14,Deep,20.51439655012381,45,2.880858304726454,45,17.633538245397354,0
WG,2023-04-11,Surface,22.20287535275284,10,7.03316770343925,10,15.16970764931359,0
WG,2023-04-11,Mid-Depth,22.20223245510116,10,6.971184855771625,10,15.231047599329536,0
WG,2023-04-11,Lower Photic,21.44133599370464,10,6.134145512728665,10,15.307190480975976,0
WG,2023-04-11,Deep,20.552258485421337,45,2.723904782288887,45,17.82835370313245,0
WG,2023-05-09,Surface,23.53277389795064,10,7.428700809518669,10,16.10407308843197,0
WG,2023-05-09,Mid-Depth,23.38643000916425,10,7.363733683753351,10,16.022696325410898,0
WG,2023-05-09,Lower Photic,21.79851709558028,10,6.089374067277097,10,15.709143028303183,0
WG,2023-05-09,Deep,20.563203765936468,45,2.4251273300651404,45,18.138076435871326,0
WG,2023-06-13,Surface,24.662187705101303,10,7.288310030403705,10,17.373877674697596,0
WG,2023-06-13,Mid-Depth,24.45609847191324,10,7.271222545151535,10,17.184875926761706,0
WG,2023-06-13,Lower Photic,22.30218891645024,10,5.608636937888197,10,16.693551978562045,0
WG,2023-06-13,Deep,20.606345142456256,45,2.188734021181704,45,18.41761112127455,0
WG,2023-07-18,Surface,24.00403711135161,10,7.127888784727501,10,16.87614832662411,0
WG,2023-07-18,Mid-Depth,24.02036642623318,10,7.035389101609468,10,16.984977324623713,0
WG,2023-07-18,Lower Photic,23.042115273372296,10,5.629514530189132,10,17.412600743183162,0
WG,2023-07-18,Deep,20.66625243529616,45,1.9674108258526268,45,18.69884160944353,0
WG,2023-08-16,Surface,24.27790046496804,10,7.270920659066502,10,17.00697980590154,0
WG,2023-08-16,Mid-Depth,24.24322023882467,10,7.231524805255025,10,17.011695433569646,0
WG,2023-08-16,Lower Photic,23.14881260659314,10,5.293015262007037,10,17.8557973445861,0
WG,2023-08-16,Deep,20.685054734587474,45,1.7955975156177093,45,18.889457218969767,0
WG,2023-09-05,Surface,24.34232993579075,10,7.382138229383791,10,16.96019170640696,0
WG,2023-09-05,Mid-Depth,24.31208305958459,10,7.318839331736392,10,16.9932437278482,0
WG,2023-09-05,Lower Photic,23.47239551609574,10,6.123765857560941,10,17.3486296585348,0
WG,2023-09-05,Deep,20.66604424554727,45,1.6173097406711874,45,19.04873450487608,0
WG,2023-10-18,Surface,24.28494131434696,10,7.274266141172743,10,17.010675173174217,0
WG,2023-10-18,Mid-Depth,24.25192950606664,10,7.415781018330032,10,16.836148487736608,0
WG,2023-10-18,Lower Photic,23.756535783174968,10,6.005601123643365,10,17.7509346595316,0
WG,2023-10-18,Deep,20.81672168583737,45,1.679575643559969,45,19.1371460422774,0
WG,2023-11-14,Surface,22.65865215849052,10,6.62229102713413,10,16.036361131356387,0
WG,2023-11-14,Mid-Depth,22.66167667350738,10,6.5209503840688425,10,16.140726289438536,0
WG,2023-11-14,Lower Photic,22.64538838169514,10,6.477222770705093,10,16.168165610990044,0
WG,2023-11-14,Deep,20.91564527014057,45,1.8449077187595628,45,19.070737551381008,0
WG,2023-12-05,Surface,22.44864300491028,10,6.907667143567356,10,15.540975861342925,0
WG,2023-12-05,Mid-Depth,22.46159031008896,10,6.6826118189225125,10,15.778978491166445,0
WG,2023-12-05,Lower Photic,22.46699504908942,10,6.656891686298724,10,15.810103362790695,0
WG,2023-12-05,Deep,20.951747948101094,45,2.0610149540278515,45,18.890732994073243,0
WP,2014-02-26,Surface,21.82,10,7.922,10,13.898,0
WP,2014-02-26,Mid-Depth,20.8,10,6.487,10,14.313,0
WP,2014-02-26,Lower Photic,20.69,10,5.487,10,15.203000000000001,0
WP,2014-02-26,Deep,20.65474181879689,28,4.343876464631824,28,16.310865354165067,0
WP,2014-03-26,Surface,23.16,10,7.322500000000001,10,15.837499999999999,0
WP,2014-03-26,Mid-Depth,22.43,10,7.313000000000001,10,15.116999999999999,0
WP,2014-03-26,Lower Photic,21.81,10,6.855500000000001,10,14.954499999999998,0
WP,2014-03-26,Deep,20.948728602559736,28,4.624587824101312,28,16.324140778458425,0
WP,2014-04-22,Surface,22.820819755123388,10,7.029259034210144,10,15.791560720913244,0
WP,2014-04-22,Mid-Depth,22.117,10,7.074000000000001,10,15.043,0
WP,2014-04-22,Lower Photic,21.929,10,7.059,10,14.869999999999997,0
WP,2014-04-22,Deep,20.754674013902616,28,4.582334614440917,28,16.1723393994617,0
WP,2014-06-24,Surface,24.111999999999995,10,7.07,10,17.041999999999994,0
WP,2014-06-24,Mid-Depth,23.344999999999995,10,7.086999999999999,10,16.257999999999996,0
WP,2014-06-24,Lower Photic,22.773,10,6.412999999999999,10,16.36,0
WP,2014-06-24,Deep,20.94130878536389,28,3.303345421423143,28,17.63796336394075,0
WP,2014-07-23,Surface,23.404,10,6.754,10,16.65,0
WP,2014-07-23,Mid-Depth,23.028,10,6.598999999999999,10,16.429,0
WP,2014-07-23,Lower Photic,22.741000000000003,10,6.129,10,16.612000000000002,0
WP,2014-07-23,Deep,20.92910966421949,28,3.088464004016925,28,17.840645660202565,0
WP,2014-08-12,Surface,23.902000000000005,10,7.468999999999999,10,16.433000000000007,0
WP,2014-08-12,Mid-Depth,23.266,10,7.405000000000001,10,15.860999999999997,0
WP,2014-08-12,Lower Photic,22.73,10,6.535000000000001,10,16.195,0
WP,2014-08-12,Deep,20.96016837074225,28,3.043464376395076,28,17.916703994347174,0
WP,2014-09-08,Surface,23.926,10,8.227,10,15.698999999999998,0
WP,2014-09-08,Mid-Depth,23.277,10,8.091000000000001,10,15.186,0
WP,2014-09-08,Lower Photic,22.743,10,6.76,10,15.982999999999999,0
WP,2014-09-08,Deep,21.231102632094167,28,3.1993719015933584,28,18.031730730500808,0
WP,2014-10-07,Surface,24.179,10,8.796000000000001,10,15.382999999999997,0
WP,2014-10-07,Mid-Depth,23.27,10,8.199000000000002,10,15.070999999999998,0
WP,2014-10-07,Lower Photic,22.986,10,7.1240000000000006,10,15.862,0
WP,2014-10-07,Deep,21.22412062092228,28,2.890131881287136,28,18.333988739635146,0
WP,2014-11-11,Surface,22.958,10,7.695,10,15.262999999999998,0
WP,2014-11-11,Mid-Depth,22.273000000000003,10,7.047,10,15.226000000000003,0
WP,2014-11-11,Lower Photic,22.222,10,6.715000000000001,10,15.507000000000001,0
WP,2014-11-11,Deep,21.401960662327426,28,4.252633529415206,28,17.14932713291222,0
WP,2014-12-08,Surface,21.148000000000003,10,6.396,10,14.752000000000002,0
WP,2014-12-08,Mid-Depth,21.095,10,6.338,10,14.756999999999998,0
WP,2014-12-08,Lower Photic,21.087,10,6.269,10,14.818,0
WP,2014-12-08,Deep,20.775458590872216,28,3.873199125350234,28,16.902259465521983,0
WP,2015-01-14,Surface,20.468,10,7.169559132390569,10,13.29844086760943,0
WP,2015-01-14,Mid-Depth,20.39,10,6.872843833940081,10,13.51715616605992,0
WP,2015-01-14,Lower Photic,20.39,10,5.950619590630389,10,14.439380409369612,0
WP,2015-01-14,Deep,20.390099098755165,28,3.85460386090022,28,16.535495237854946,0
WP,2015-02-10,Surface,20.578000000000003,10,6.684,10,13.894000000000002,0
WP,2015-02-10,Mid-Depth,20.501,10,6.742999999999999,10,13.758000000000003,0
WP,2015-02-10,Lower Photic,20.4,10,6.767999999999999,10,13.632,0
WP,2015-02-10,Deep,20.34625494187224,28,6.5844980554522055,28,13.761756886420034,0
WP,2015-03-10,Surface,21.092,10,6.590999999999999,10,14.501,0
